Independent Variable	Fit Peak 1	Fit Peak 2	Fit Peak 3	Fit Peak 4	Fit Peak 5	Fit Peak 6	Fit Peak 7	Fit Peak 8	Fit Peak 9	Fit Peak 10	Fit Peak 11	Fit Peak 12	Fit Peak 13	Fit Peak 14	Fit Peak 15	Fit Peak 16	Fit Peak 17	Fit Peak 18	Cumulative Fit Peak	Independent Variable	Regular Residual E"Smoothed Y1"	Regular Residual E"Smoothed Y1"	Fitted Y	Regular Residual E"Smoothed Y1"	Regular Residual E"Smoothed Y1"	Percentiles	Reference X	Reference Line
																											mu = 17.645232	sigma = 212.864956
																				791.911	724.24271416961	724.24271416961	16037.5281949212	724.24271416961	64.3300245068385	61.1149181114233		
																				792.096	609.539378017187	609.539378017187	16428.1497128919	609.539378017187	64.4885796734137	61.1423285136709		
																				792.28	505.625875240716	505.625875240716	16797.5541247593	505.625875240716	64.5289659525982	61.1697389159186		
																				792.465	434.634873186238	434.634873186238	17146.6960359046	434.634873186238	64.5331997940659	61.1971493181662		
																				792.649	303.662938863621	303.662938863621	17468.8734247727	303.662938863621	64.6228110430461	61.2245597204139		
																				792.833	237.504995814641	237.504995814641	17763.2868223673	237.504995814641	64.6758564805625	61.2519701226615		
																				793.018	99.2000777225476	99.2000777225476	18028.7526495501	99.2000777225476	64.6978690637916	61.2793805249092		
																				793.202	8.01875642314553	8.01875642314553	18260.1276072132	8.01875642314553	64.7403143392187	61.3067909271569		
																				793.386	-68.5652754767216	-68.5652754767216	18456.9834572948	-68.5652754767216	64.8296192181018	61.3342013294045		
																				793.571	-99.0132357911789	-99.0132357911789	18618.5005085184	-99.0132357911789	65.2469884372549	61.3616117316522		
																				793.755	-179.975381374417	-179.975381374417	18741.7253813744	-179.975381374417	65.3266519534973	61.3890221338998		
																				793.939	-179.080584746669	-179.080584746669	18826.8451302012	-179.080584746669	65.4568332179608	61.4164325361475		
																				794.124	-200.384942850447	-200.384942850447	18873.6549428504	-200.384942850447	65.4793307997007	61.4438429383951		
																				794.308	-216.658693487931	-216.658693487931	18881.7368753062	-216.658693487931	65.5550742195192	61.4712533406428		
																				794.492	-220.407001762709	-220.407001762709	18851.9733653991	-220.407001762709	65.6322669833313	61.4986637428904		
																				794.676	-142.577734478633	-142.577734478633	18785.3150072058	-142.577734478633	65.7064898394821	61.5260741451381		
																				794.861	-200.028486362018	-200.028486362018	18682.4657590893	-200.028486362018	65.8873372140928	61.5534845473857		
																				795.045	-135.3294042942	-135.3294042942	18546.2730406578	-135.3294042942	65.9125417548759	61.5808949496334		
																				795.229	-102.190266659018	-102.190266659018	18378.340266659	-102.190266659018	66.0406401006826	61.608305351881		
																				795.413	-78.2069478282938	-78.2069478282938	18181.0233114647	-78.2069478282938	66.044601387177	61.6357157541287		
																				795.597	-61.13561064034	-61.13561064034	17956.9210651858	-61.13561064034	66.0766978529141	61.6631261563764		
																				795.781	-17.2761932120775	-17.2761932120775	17708.8234659393	-17.2761932120775	66.1571627566154	61.690536558624		
																				795.966	-8.92180651455419	-8.92180651455419	17438.1427156055	-8.92180651455419	66.1901955147355	61.7179469608717		
																				796.15	-39.0435931723914	-39.0435931723914	17150.8299568087	-39.0435931723914	66.2782902048575	61.7453573631193		
																				796.334	-48.3954476635554	-48.3954476635554	16848.5181749363	-48.3954476635554	66.3288929898196	61.772767765367		
																				796.518	-70.904442463303	-70.904442463303	16534.2298970087	-70.904442463303	66.3664237111827	61.8001781676146		
																				796.702	-153.467799263948	-153.467799263948	16210.9223447185	-153.467799263948	66.456171155785	61.8275885698623		
																				796.886	-110.148844975512	-110.148844975512	15881.4461177028	-110.148844975512	66.6559625975052	61.8549989721099		
																				797.07	-139.888442872558	-139.888442872558	15548.5093519634	-139.888442872558	66.8685331739949	61.8824093743576		
																				797.254	-194.024192530604	-194.024192530604	15214.6478288943	-194.024192530604	66.9981100743825	61.9098197766052		
																				797.438	-274.150365210342	-274.150365210342	14882.2012743013	-274.150365210342	67.1600501658602	61.9372301788529		
																				797.622	-308.479501041787	-308.479501041787	14553.2958646782	-308.479501041787	67.4377464356645	61.9646405811005		
																				797.806	-355.512758292112	-355.512758292112	14229.8327582921	-355.512758292112	67.6637092959414	61.9920509833482		
																				797.99	-373.725025041058	-373.725025041058	13913.4822977684	-373.725025041058	67.6799109927121	62.0194613855958		
																				798.174	-353.013393031113	-353.013393031113	13605.6833930311	-353.013393031113	67.861739426639	62.0468717878435		
																				798.358	-326.612036167207	-326.612036167207	13307.6474907126	-326.612036167207	67.8650981472514	62.0742821900911		
																				798.541	-336.328122736595	-336.328122736595	13021.8972136457	-336.328122736595	67.9122123323419	62.1016925923388		
																				798.725	-283.562762110145	-283.562762110145	12746.0900348374	-283.562762110145	67.9355193439469	62.1291029945864		
																				798.909	-244.411653014977	-244.411653014977	12482.4071075605	-244.411653014977	68.0978199104349	62.1565133968341		
																				799.093	-227.290530126629	-227.290530126629	12231.2587119449	-227.290530126629	68.1398469161734	62.1839237990818		
																				799.277	-163.932466300088	-163.932466300088	11992.8924663001	-163.932466300088	68.2362498067977	62.2113342013294		
																				799.461	-75.8506865348609	-75.8506865348609	11767.4106865349	-75.8506865348609	68.3261156836124	62.2387446035771		
																				799.644	-23.1597981436644	-23.1597981436644	11555.9088890528	-23.1597981436644	68.6583769507631	62.2661550058247		
																				799.828	29.3550775565673	29.3550775565673	11355.9403769889	29.3550775565673	68.6767838238919	62.2935654080724		
																				800.012	95.0684256788809	95.0684256788809	11168.4661197757	95.0684256788809	68.7368570724918	62.32097581032		
																				800.196	165.351075497252	165.351075497252	10993.1780154119	165.351075497252	68.8187719400441	62.3483862125677		
																				800.379	198.200507304107	198.200507304107	10830.5613108777	198.200507304107	68.846969788282	62.3757966148153		
																				800.563	275.871812584228	275.871812584228	10678.4181874157	275.871812584228	68.9580935532422	62.403207017063		
																				800.747	332.556591310218	332.556591310218	10537.2079541443	332.556591310218	68.9680294481194	62.4306174193106		
																				800.93	370.666926758597	370.666926758597	10407.1248914233	370.666926758597	68.9810388263903	62.4580278215583		
																				801.114	412.051782816154	412.051782816154	10286.2418535475	412.051782816154	68.9917357091169	62.4854382238059		
																				801.298	472.874474958749	472.874474958749	10174.7791614049	472.874474958749	69.0251025574381	62.5128486260536		
																				801.481	488.332120518608	488.332120518608	10072.7487885723	488.332120518608	69.0897520383286	62.5402590283012		
																				801.665	532.108874379133	532.108874379133	9978.51748925721	532.108874379133	69.1309037745687	62.5676694305489		
																				801.848	554.352107237413	554.352107237413	9892.60152912624	554.352107237413	69.3238650003486	62.5950798327965		
																				802.032	564.878622742835	564.878622742835	9813.56046816628	564.878622742835	69.3425167374787	62.6224902350442		
																				802.216	569.83488282343	569.83488282343	9741.39420808564	569.83488282343	69.3971221188767	62.6499006372919		
																				802.399	580.709414994577	580.709414994577	9675.96876682363	580.709414994577	69.4313857907198	62.6773110395395		
																				802.583	603.702017962933	603.702017962933	9616.11343658254	603.702017962933	69.5646036411317	62.7047214417872		
																				802.766	596.331773832382	596.331773832382	9562.04458980399	596.331773832382	69.5783529008414	62.7321318440348		
																				802.95	574.317066580843	574.317066580843	9512.75293341916	574.317066580843	69.5939957850514	62.7595422462825		
																				803.133	568.981833275146	568.981833275146	9468.37816672485	568.981833275146	69.6676733357668	62.7869526485301		
																				803.317	535.389587001409	535.389587001409	9428.05586754404	535.389587001409	69.6798479671394	62.8143630507778		
																				803.5	524.288580258377	524.288580258377	9391.8668742871	524.288580258377	69.7905332523138	62.8417734530254		
																				803.683	522.468024670176	522.468024670176	9359.24379351163	522.468024670176	69.7971527703179	62.8691838552731		
																				803.867	552.181348742917	552.181348742917	9329.71592398432	552.181348742917	69.8224054927869	62.8965942575207		
																				804.05	530.560479346284	530.560479346284	9303.30224792643	530.560479346284	69.8387681706231	62.9240046597684		
																				804.233	531.969554518641	531.969554518641	9279.55044548139	531.969554518641	70.037485873283	62.951415062016		
																				804.417	520.669386100461	520.669386100461	9258.08334117233	520.669386100461	70.1074703663251	62.9788254642637		
																				804.6	451.062855995056	451.062855995056	9238.88259855036	451.062855995056	70.2034044091508	63.0062358665113		
																				804.783	423.486271469621	423.486271469621	9221.59009216676	423.486271469621	70.2212190786449	63.033646268759		
																				804.967	384.434767447965	384.434767447965	9205.90432346115	384.434767447965	70.3663213940054	63.0610566710066		
																				805.15	368.0179417092	368.0179417092	9191.78842192719	368.0179417092	70.4727563774778	63.0884670732543		
																				805.333	339.515751392231	339.515751392231	9178.95970315323	339.515751392231	70.484590793972	63.115877475502		
																				805.517	303.45161469141	303.45161469141	9167.17656712681	303.45161469141	70.6002523667173	63.1432878777496		
																				805.7	266.196310849075	266.196310849075	9156.39823460551	266.196310849075	70.6369412159705	63.1706982799973		
																				805.883	190.923224216676	190.923224216676	9146.40132123787	190.923224216676	70.8636174501989	63.1981086822449		
																				806.066	174.591440340388	174.591440340388	9137.04037784145	174.591440340388	70.8960914659832	63.2255190844926		
																				806.249	118.661347682239	118.661347682239	9128.18047049961	118.661347682239	70.9032378376301	63.2529294867402		
																				806.432	48.9496733726119	48.9496733726119	9119.69669026376	48.9496733726119	70.9413376198586	63.2803398889879		
																				806.616	71.3661829407793	71.3661829407793	9111.42927160467	71.3661829407793	70.9954903916325	63.3077502912355		
																				806.799	74.4077005585132	74.4077005585132	9103.36139035059	74.4077005585132	71.0936740283087	63.3351606934832		
																				806.982	85.5845172502159	85.5845172502159	9095.35002820433	85.5845172502159	71.1050210221533	63.3625710957308		
																				807.165	75.940345889423	75.940345889423	9087.30601774694	75.940345889423	71.3661829407793	63.3899814979785		
																				807.348	63.8046006587974	63.8046006587974	9079.14812661394	63.8046006587974	71.4611489182948	63.4173919002261		
																				807.531	64.3300245068385	64.3300245068385	9070.8027027659	64.3300245068385	71.4705243745991	63.4448023024738		
																				807.714	32.1557538804773	32.1557538804773	9062.2033370286	32.1557538804773	71.5253902983226	63.4722127047214		
																				807.897	53.5421859196213	53.5421859196213	9053.29054135313	53.5421859196213	71.6119494064799	63.4996231069691		
																				808.08	41.96910804449	41.96910804449	9044.01180104647	41.96910804449	71.6211374421619	63.5270335092167		
																				808.263	57.4319612119289	57.4319612119289	9034.31985696991	57.4319612119289	71.7230377765729	63.5544439114644		
																				808.446	94.0154691899952	94.0154691899952	9024.17453081001	94.0154691899952	71.789861945926	63.5818543137121		
																				808.629	63.5034821789595	63.5034821789595	9013.54106327561	63.5034821789595	71.9947905370102	63.6092647159597		
																				808.812	20.4761702933174	20.4761702933174	9002.39019334304	20.4761702933174	72.090471674869	63.6366751182074		
																				808.995	22.4875524746603	22.4875524746603	8990.69790207079	22.4875524746603	72.1421720833314	63.664085520455		
																				809.178	5.13847304630326	5.13847304630326	8978.44516331731	5.13847304630326	72.1530519894372	63.6914959227027		
																				809.361	-14.2431549987523	-14.2431549987523	8965.61770045335	-14.2431549987523	72.2979758984272	63.7189063249503		
																				809.544	-38.0666573399212	-38.0666573399212	8952.20574824904	-38.0666573399212	72.3556093684426	63.746316727198		
																				809.726	-38.1064854587894	-38.1064854587894	8938.28194000426	-38.1064854587894	72.4420937145071	63.7737271294456		
																				809.909	-106.738186797331	-106.738186797331	8923.691823161	-106.738186797331	72.4825407351019	63.8011375316933		
																				810.092	-126.001739306608	-126.001739306608	8908.51264839752	-126.001739306608	72.6908227576641	63.8285479339409		
																				810.275	-129.043102795695	-129.043102795695	8892.75037552299	-129.043102795695	72.8703216737338	63.8559583361886		
																				810.458	-138.02706855291	-138.02706855291	8876.4143412802	-138.02706855291	73.0308523913096	63.8833687384362		
																				810.64	-144.681782355707	-144.681782355707	8859.61087326484	-144.681782355707	73.1151170498921	63.9107791406839		
																				810.823	-162.616227238119	-162.616227238119	8842.17077269271	-162.616227238119	73.1820321414403	63.9381895429315		
																				811.006	-204.225517737999	-204.225517737999	8824.20279046527	-204.225517737999	73.3635108145212	63.9655999451792		
																				811.189	-193.197676650219	-193.197676650219	8805.72767665024	-193.197676650219	73.4652677630295	63.9930103474268		
																				811.371	-206.365979908209	-206.365979908209	8786.87325263551	-206.365979908209	73.6709439815616	64.0204207496745		
																				811.554	-185.274511078373	-185.274511078373	8767.45723835109	-185.274511078373	73.8042295239401	64.0478311519222		
																				811.737	-191.677003029967	-191.677003029967	8747.60882121179	-191.677003029967	73.8663402943631	64.0752415541698		
																				811.919	-143.981905865745	-143.981905865745	8727.46826950213	-143.981905865745	73.8796868689159	64.1026519564175		
																				812.102	-178.2804936514	-178.2804936514	8706.84413001508	-178.2804936514	73.8883806102967	64.1300623586651		
																				812.285	-197.155423893622	-197.155423893622	8685.87724207545	-197.155423893622	73.9151931099357	64.1574727609128		
																				812.467	-191.447867338429	-191.447867338429	8664.71695824751	-191.447867338429	73.9628139166364	64.1848831631604		
																				812.65	-192.050100166147	-192.050100166147	8643.16373652975	-192.050100166147	74.0015349051062	64.2122935654081		
																				812.832	-164.229240620043	-164.229240620043	8621.48651334734	-164.229240620043	74.0339929270226	64.2397039676557		
																				813.015	-153.581398633833	-153.581398633833	8599.48139863386	-153.581398633833	74.1302515942629	64.2671143699034		
																				813.197	-198.174273759854	-198.174273759854	8577.42245557805	-198.174273759854	74.1396651780241	64.294524772151		
																				813.38	-166.172818199848	-166.172818199848	8555.10190910896	-166.172818199848	74.1530700379501	64.3219351743987		
																				813.562	-148.150433163071	-148.150433163071	8532.79770589034	-148.150433163071	74.1885965545719	64.3493455766463		
																				813.745	-122.114598783024	-122.114598783024	8510.29914423758	-122.114598783024	74.2421040545715	64.376755978894		
																				813.927	-96.1617136648565	-96.1617136648565	8487.88444093762	-96.1617136648565	74.3692097829688	64.4041663811417		
																				814.11	-48.855993794481	-48.855993794481	8465.34053924904	-48.855993794481	74.3863727961962	64.4315767833893		
																				814.292	-44.7064871544426	-44.7064871544426	8442.94557806352	-44.7064871544426	74.4077005585132	64.458987185637		
																				814.475	-20.9426489183388	-20.9426489183388	8420.48446710016	-20.9426489183388	74.4101258530241	64.4863975878846		
																				814.657	-10.0477917783428	-10.0477917783428	8398.2323372329	-10.0477917783428	74.6309929129566	64.5138079901323		
																				814.839	10.6009372795816	10.6009372795816	8376.09451726588	10.6009372795816	74.7265233978784	64.5412183923799		
																				815.022	-11.220156853582	-11.220156853582	8353.97742958091	-11.220156853582	74.7543839559588	64.5686287946276		
																				815.204	18.9863321080047	18.9863321080047	8332.14821334653	18.9863321080047	74.9101488827184	64.5960391968752		
																				815.386	21.821667510987	21.821667510987	8310.50924157996	21.821667510987	74.9161351160136	64.6234495991229		
																				815.569	13.0183584674378	13.0183584674378	8288.96527789622	13.0183584674378	74.9671014841006	64.6508600013705		
																				815.751	5.35360277676955	5.35360277676955	8267.77185176869	5.35360277676955	75.0885155611024	64.6782704036182		
																				815.933	-8.70499992204714	-8.70499992204714	8246.82863628569	-8.70499992204714	75.0957939866178	64.7056808058658		
																				816.116	16.5521902127366	16.5521902127366	8226.03871887819	16.5521902127366	75.096652655405	64.7330912081135		
																				816.298	79.9550211179885	79.9550211179885	8205.64316070022	79.9550211179885	75.4165706738361	64.7605016103611		
																				816.48	72.6908227576641	72.6908227576641	8185.53917724235	72.6908227576641	75.5385963942823	64.7879120126088		
																				816.662	85.2330276145949	85.2330276145949	8165.73606329453	85.2330276145949	75.6112047012035	64.8153224148564		
																				816.844	84.9937516855425	84.9937516855425	8146.24079376901	84.9937516855425	75.7031102173878	64.8427328171041		
																				817.027	173.912000113778	173.912000113778	8126.95345443167	173.912000113778	75.7170081488866	64.8701432193517		
																				817.209	201.716563723952	201.716563723952	8108.08707263966	201.716563723952	75.7640203984236	64.8975536215994		
																				817.391	219.896607042319	219.896607042319	8089.53521113951	219.896607042319	75.7959533012186	64.9249640238471		
																				817.573	245.39744306574	245.39744306574	8071.295284207	245.39744306574	75.7974019939525	64.9523744260947		
																				817.755	278.970420457947	278.970420457947	8053.3623068148	278.970420457947	75.9063661902856	64.9797848283424		
																				817.937	275.379270098754	275.379270098754	8035.72891171946	275.379270098754	75.940345889423	65.00719523059		
																				818.119	261.445531514881	261.445531514881	8018.38537757605	261.445531514881	76.0396497347821	65.0346056328377		
																				818.301	226.00851379495	226.00851379495	8001.31966802326	226.00851379495	76.049622013905	65.0620160350853		
																				818.483	253.050700179068	253.050700179068	7984.51748163915	253.050700179068	76.183092762101	65.089426437333		
																				818.665	268.488596465671	268.488596465671	7967.96231262526	268.488596465671	76.2539371823409	65.1168368395806		
																				818.847	257.632659784926	257.632659784926	7951.63552203328	257.632659784926	76.2639733986788	65.1442472418283		
																				819.029	232.792671604926	232.792671604926	7935.51641930421	232.792671604926	76.2824154701476	65.1716576440759		
																				819.211	233.831282517756	233.831282517756	7919.58235384589	233.831282517756	76.3797631440857	65.1990680463236		
																				819.393	211.25118366984	211.25118366984	7903.80881633017	211.25118366984	76.3842427726049	65.2264784485712		
																				819.575	207.900450653367	207.900450653367	7888.16954934663	207.900450653367	76.4436317468833	65.2538888508189		
																				819.757	191.782423903293	191.782423903293	7872.63666700581	191.782423903293	76.4466354271792	65.2812992530665		
																				819.939	192.715580595279	192.715580595279	7857.1807830411	192.715580595279	76.4583575769244	65.3087096553142		
																				820.121	180.384307629225	180.384307629225	7841.77114691622	180.384307629225	76.5865309442856	65.3361200575618		
																				820.303	183.119667142368	183.119667142368	7826.37578740309	183.119667142368	76.6329159251763	65.3635304598095		
																				820.485	128.343791490624	128.343791490624	7810.96166305484	128.343791490624	76.684907176425	65.3909408620572		
																				820.666	91.9681734158949	91.9681734158949	7795.58000840232	91.9681734158949	76.7146638246169	65.4183512643048		
																				820.848	85.5527760169061	85.5527760169061	7780.0263148922	85.5527760169061	76.7996896983925	65.4457616665525		
																				821.03	88.3826261822833	88.3826261822833	7764.35010109048	88.3826261822833	76.8266446145998	65.4731720688001		
																				821.212	64.003424051567	64.003424051567	7748.51566685755	64.003424051567	76.9747373327756	65.5005824710478		
																				821.394	73.8883806102967	73.8883806102967	7732.48707393517	73.8883806102967	76.9762804778422	65.5279928732954		
																				821.575	50.0289211478666	50.0289211478666	7716.31835157939	50.0289211478666	77.0017780831695	65.5554032755431		
																				821.757	38.6257851490518	38.6257851490518	7699.79512394188	38.6257851490518	77.1106613493627	65.5828136777907		
																				821.939	21.5668284471903	21.5668284471903	7682.97044428008	21.5668284471903	77.3111428577649	65.6102240800384		
																				822.121	30.1634549533192	30.1634549533192	7665.80927231942	30.1634549533192	77.3127929106963	65.637634482286		
																				822.302	-9.37272364963428	-9.37272364963428	7648.37454183147	-9.37272364963428	77.3636964519928	65.6650448845337		
																				822.484	4.27984636099427	4.27984636099427	7630.44015363901	4.27984636099427	77.4063751877629	65.6924552867813		
																				822.666	2.73029962382861	2.73029962382861	7612.06879128529	2.73029962382861	77.481854566031	65.719865689029		
																				822.847	12.715188039947	12.715188039947	7593.33390286915	12.715188039947	77.5106946341693	65.7472760912766		
																				823.029	-7.41947245993651	-7.41947245993651	7573.99856336904	-7.41947245993651	77.6483637711569	65.7746864935243		
																				823.21	8.04930454690475	8.04930454690475	7554.24705908948	8.04930454690475	77.7488416769193	65.8020968957719		
																				823.392	-5.04986777536396	-5.04986777536396	7533.8344132299	-5.04986777536396	77.9404487289462	65.8295072980196		
																				823.573	10.2388752172992	10.2388752172992	7512.96021569177	10.2388752172992	78.2216144245269	65.8569177002672		
																				823.755	16.3754932185839	16.3754932185839	7491.37087041776	16.3754932185839	78.3339738484092	65.8843281025149		
																				823.937	-19.5009754669154	-19.5009754669154	7469.1591572851	-19.5009754669154	78.5088624709174	65.9117385047626		
																				824.118	-43.3200966628792	-43.3200966628792	7446.43373302652	-43.3200966628792	78.6296221328845	65.9391489070102		
																				824.3	-6.9672313095798	-6.9672313095798	7422.92723130957	-6.9672313095798	78.6756320338399	65.9665593092579		
																				824.481	11.8630064891622	11.8630064891622	7398.88426623812	11.8630064891622	78.7028586569435	65.9939697115055		
																				824.662	18.3345302740345	18.3345302740345	7374.16637881686	18.3345302740345	78.7258007098656	66.0213801137532		
																				824.844	0.126280444179429	0.126280444179429	7348.6228104649	0.126280444179429	78.8549505443516	66.0487905160008		
																				825.025	4.43795591994422	4.43795591994422	7322.52840771641	4.43795591994422	78.8731275205082	66.0762009182485		
																				825.207	-9.95717354521912	-9.95717354521912	7295.59171899976	-9.95717354521912	78.9062627773849	66.1036113204961		
																				825.388	-7.79483209276805	-7.79483209276805	7268.10846845639	-7.79483209276805	78.9262526496802	66.1310217227438		
																				825.569	-11.0860272243299	-11.0860272243299	7239.93511813343	-11.0860272243299	78.9688515600076	66.1584321249914		
																				825.751	-17.44119975793	-17.44119975793	7210.91574521245	-17.44119975793	79.1865594457894	66.1858425272391		
																				825.932	19.9160836281371	19.9160836281371	7181.37755273548	19.9160836281371	79.3237844269388	66.2132529294867		
																				826.113	35.4122478192294	35.4122478192294	7151.17411581712	35.4122478192294	79.3643110439007	66.2406633317344		
																				826.295	-9.89353069991921	-9.89353069991921	7120.14716706356	-9.89353069991921	79.6235992856091	66.2680737339821		
																				826.476	-24.5736306658218	-24.5736306658218	7088.65453975672	-24.5736306658218	79.7724468587286	66.2954841362297		
																				826.657	-44.2234822508035	-44.2234822508035	7056.54711861444	-44.2234822508035	79.8119733738715	66.3228945384774		
																				826.839	-19.9058401879884	-19.9058401879884	7023.66493109708	-19.9058401879884	79.8457820398838	66.350304940725		
																				827.02	-72.4643757702142	-72.4643757702142	6990.39437577022	-72.4643757702142	79.9213157605558	66.3777153429727		
																				827.201	-92.0866308572004	-92.0866308572004	6956.58390358448	-92.0866308572004	79.9550211179885	66.4051257452203		
																				827.382	-108.407121892509	-108.407121892509	6922.26348552888	-108.407121892509	79.9689778891325	66.432536147468		
																				827.563	-124.622720195926	-124.622720195926	6887.46544746864	-124.622720195926	80.1093440242279	66.4599465497156		
																				827.744	-117.867076754206	-117.867076754206	6852.22434948146	-117.867076754206	80.3342470803865	66.4873569519633		
																				827.926	-122.42248441698	-122.42248441698	6816.37884805335	-122.42248441698	80.3399603188079	66.5147673542109		
																				828.107	-137.232562464953	-137.232562464953	6780.36165337403	-137.232562464953	80.3454174725421	66.5421777564586		
																				828.288	-127.885515981106	-127.885515981106	6744.01733416291	-127.885515981106	80.3470876811224	66.5695881587062		
																				828.469	-138.545237342594	-138.545237342594	6707.38796461532	-138.545237342594	80.3774993753766	66.5969985609539		
																				828.65	-105.026176544576	-105.026176544576	6670.51708563549	-105.026176544576	80.4034971912624	66.6244089632015		
																				828.831	-133.307705247746	-133.307705247746	6633.44952342957	-133.307705247746	80.5022470494451	66.6518193654492		
																				829.012	-107.818473274514	-107.818473274514	6596.23120054725	-107.818473274514	80.6274523151559	66.6792297676969		
																				829.193	-83.9016675188032	-83.9016675188032	6558.90894024607	-83.9016675188032	80.644449333915	66.7066401699445		
																				829.374	-40.3784469178063	-40.3784469178063	6521.53026509965	-40.3784469178063	80.6984421564414	66.7340505721921		
																				829.555	-9.87955444767431	-9.87955444767431	6484.14319081128	-9.87955444767431	80.7013010322138	66.7614609744398		
																				829.736	-19.63510714109	-19.63510714109	6446.796016232	-19.63510714109	80.8236242384511	66.7888713766875		
																				829.917	1.05379847671429	1.05379847671429	6409.53711061418	1.05379847671429	80.8346107005756	66.8162817789351		
																				830.098	40.0380281152029	40.0380281152029	6372.41469915753	40.0380281152029	80.8604694253183	66.8436921811828		
																				830.279	65.2469884372549	65.2469884372549	6335.47664792639	65.2469884372549	80.9292171007804	66.8711025834304		
																				830.46	77.7488416769193	77.7488416769193	6298.77024923219	77.7488416769193	81.0791078318869	66.8985129856781		
																				830.641	84.3889005071687	84.3889005071687	6262.34200858372	84.3889005071687	81.1434780021518	66.9259233879257		
																				830.822	109.137032903614	109.137032903614	6226.23751255093	109.137032903614	81.2118680068897	66.9533337901734		
																				831.002	136.671831371423	136.671831371423	6190.69725953764	136.671831371423	81.3434966671889	66.980744192421		
																				831.183	162.690858366535	162.690858366535	6155.36914163344	162.690858366535	81.3969160606939	67.0081545946687		
																				831.364	150.650325915267	150.650325915267	6120.49240135746	150.650325915267	81.407935402458	67.0355649969163		
																				831.545	102.185925749509	102.185925749509	6086.10771061412	102.185925749509	81.4098314086477	67.062975399164		
																				831.726	117.237970525413	117.237970525413	6052.25202947458	117.237970525413	81.4318325222209	67.0903858014116		
																				831.906	133.032373322421	133.032373322421	6019.14308122304	133.032373322421	81.4966158621442	67.1177962036593		
																				832.087	120.674054437259	120.674054437259	5986.44594556274	120.674054437259	81.7836863724078	67.1452066059069		
																				832.268	113.832277070949	113.832277070949	5954.37681383815	113.832277070949	81.8028661237216	67.1726170081546		
																				832.449	119.925335030217	119.925335030217	5922.96375587887	119.925335030217	81.8150639876853	67.2000274104023		
																				832.629	115.115458646207	115.115458646207	5892.39999589924	115.115458646207	81.8630725730395	67.2274378126499		
																				832.81	117.778913711009	117.778913711009	5862.36835901626	117.778913711009	81.8880659184724	67.2548482148975		
																				832.991	107.430758568677	107.430758568677	5833.06015052225	107.430758568677	81.986833014033	67.2822586171452		
																				833.171	91.7186310426187	91.7186310426187	5804.64773259373	91.7186310426187	82.0037647185837	67.3096690193929		
																				833.352	95.8929605227167	95.8929605227167	5776.8288576591	95.8929605227167	82.1535573800575	67.3370794216405		
																				833.532	141.604285541311	141.604285541311	5749.92116900416	141.604285541311	82.2002184400446	67.3644898238882		
																				833.713	127.677135019854	127.677135019854	5723.63286498015	127.677135019854	82.2351571986966	67.3919002261358		
																				833.894	103.29498150041	103.29498150041	5698.11956395414	103.29498150041	82.3472265866114	67.4193106283835		
																				834.074	84.7042946668953	84.7042946668953	5673.51661442402	84.7042946668953	82.3908460482612	67.4467210306311		
																				834.255	106.810812383395	106.810812383395	5649.5482785257	106.810812383395	82.4530945945735	67.4741314328788		
																				834.435	83.7133512264409	83.7133512264409	5626.47392150084	83.7133512264409	82.7222987287778	67.5015418351264		
																				834.616	81.3969160606939	81.3969160606939	5604.02853848477	81.3969160606939	82.9447813076691	67.5289522373741		
																				834.796	65.5550742195192	65.5550742195192	5582.44856214413	65.5550742195192	83.0377387847541	67.5563626396217		
																				834.977	41.841333192453	41.841333192453	5561.47957589845	41.841333192453	83.0871194134165	67.5837730418694		
																				835.157	32.010472866401	32.010472866401	5541.33589076996	32.010472866401	83.1763149121412	67.611183444117		
																				835.338	9.31024268110923	9.31024268110923	5521.77339368254	9.31024268110923	83.1795775027897	67.6385938463647		
																				835.518	-5.97273706270789	-5.97273706270789	5502.98546433543	-5.97273706270789	83.2311060979125	67.6660042486123		
																				835.698	-18.5433304529142	-18.5433304529142	5484.83696681656	-18.5433304529142	83.3839905402781	67.69341465086		
																				835.879	-14.6882613725611	-14.6882613725611	5467.20462500894	-14.6882613725611	83.4315804161936	67.7208250531077		
																				836.059	-9.65253151718935	-9.65253151718935	5450.25344060809	-9.65253151718935	83.6377776915809	67.7482354553553		
																				836.239	-17.6407947847911	-17.6407947847911	5433.85261296661	-17.6407947847911	83.7074586805855	67.775645857603		
																				836.42	5.21826811690698	5.21826811690698	5417.88173188312	5.21826811690698	83.7133512264409	67.8030562598506		
																				836.6	-1.72373425816477	-1.72373425816477	5402.48191607635	-1.72373425816477	83.7310032857305	67.8304666620983		
																				836.78	-5.20142993095214	-5.20142993095214	5387.52688447641	-5.20142993095214	83.7616488292213	67.8578770643459		
																				836.961	17.8046371433302	17.8046371433302	5372.8989992203	17.8046371433302	83.8584334149857	67.8852874665936		
																				837.141	-5.25262465281412	-5.25262465281412	5358.72080647098	-5.25262465281412	83.8742813904296	67.9126978688412		
																				837.321	-5.92431447982381	-5.92431447982381	5344.87067811617	-5.92431447982381	83.892161278507	67.9401082710889		
																				837.501	-5.76649534836179	-5.76649534836179	5331.30831353016	-5.76649534836179	84.0272850441052	67.9675186733365		
