Independent Variable	Fit Peak 1	Fit Peak 2	Fit Peak 3	Fit Peak 4	Fit Peak 5	Fit Peak 6	Fit Peak 7	Fit Peak 8	Fit Peak 9	Fit Peak 10	Fit Peak 11	Fit Peak 12	Fit Peak 13	Fit Peak 14	Fit Peak 15	Fit Peak 16	Fit Peak 17	Fit Peak 18	Fit Peak 19	Fit Peak 20	Cumulative Fit Peak	Independent Variable	Regular Residual E"Smoothed Y1"	Regular Residual E"Smoothed Y1"	Fitted Y	Regular Residual E"Smoothed Y1"	Regular Residual E"Smoothed Y1"	Percentiles	Reference X	Reference Line
																													mu = -0.068995	sigma = 191.159419
																						900.705	570.037723622831	570.037723622831	1548.19954910443	570.037723622831	93.3294437536397	77.7530322757487		
																						900.878	528.487848980702	528.487848980702	1508.20306011021	528.487848980702	93.3296163072123	77.7804426779963		
																						901.052	512.769423674683	512.769423674683	1468.25421268896	512.769423674683	93.3782688951856	77.8078530802439		
																						901.226	460.056145159899	460.056145159899	1428.62203665827	460.056145159899	93.7480526452609	77.8352634824916		
																						901.4	427.657732650987	427.657732650987	1389.34226734901	427.657732650987	93.833712370892	77.8626738847393		
																						901.573	392.973894590868	392.973894590868	1350.67155995459	392.973894590868	94.023312223293	77.8900842869869		
																						901.747	354.558129022073	354.558129022073	1312.19550734156	354.558129022073	94.0989906014033	77.9174946892346		
																						901.921	318.111766647286	318.111766647286	1274.17005153452	318.111766647286	94.1143964186263	77.9449050914822		
																						902.095	294.032401561672	294.032401561672	1236.6248711656	294.032401561672	94.2907116577585	77.9723154937299		
																						902.268	289.15335845403	289.15335845403	1199.7993688187	289.15335845403	94.4546576748312	77.9997258959775		
																						902.442	222.328641820059	222.328641820059	1163.29408545267	222.328641820059	94.4656102622539	78.0271362982252		
																						902.615	216.551513651761	216.551513651761	1127.55303180278	216.551513651761	94.4814054811814	78.0545467004728		
																						902.789	200.904983659264	200.904983659264	1092.18592543164	200.904983659264	94.5323323816865	78.0819571027205		
																						902.963	173.671334468334	173.671334468334	1057.4223018953	173.671334468334	94.6267826291339	78.1093675049681		
																						903.136	167.216580164615	167.216580164615	1023.47614710811	167.216580164615	94.7921992555559	78.1367779072158		
																						903.31	155.849915933024	155.849915933024	989.972811339694	155.849915933024	94.9470694704253	78.1641883094634		
																						903.483	126.325731736768	126.325731736768	957.313359172323	126.325731736768	94.9800188340719	78.1915987117111		
																						903.657	81.9845929880285	81.9845929880285	925.134497921067	81.9845929880285	95.0476098853246	78.2190091139587		
																						903.83	45.7173662459718	45.7173662459718	893.818997390391	45.7173662459718	95.102324108525	78.2464195162064		
																						904.004	22.3414902554214	22.3414902554214	863.015782471852	22.3414902554214	95.234179806368	78.2738299184541		
																						904.177	-4.14285025921345	-4.14285025921345	833.088304804668	-4.14285025921345	95.5403871145329	78.3012403207017		
																						904.35	-23.5116780310673	-23.5116780310673	803.865314394704	-23.5116780310673	95.5762381397026	78.3286507229494		
																						904.524	-48.2703219506202	-48.2703219506202	775.190321950619	-48.2703219506202	95.6012130020408	78.356061125197		
																						904.697	-86.7576971415656	-86.7576971415656	747.397697141565	-86.7576971415656	95.6428220262924	78.3834715274447		
																						904.871	-93.7867473780861	-93.7867473780861	720.169474650814	-93.7867473780861	95.6737739274276	78.4108819296923		
																						905.044	-107.838700501316	-107.838700501316	693.820518683132	-107.838700501316	95.7477596268584	78.43829233194		
																						905.217	-137.320065290853	-137.320065290853	668.192792563582	-137.320065290853	95.9147755415186	78.4657027341876		
																						905.391	-150.251818877725	-150.251818877725	643.143637059544	-150.251818877725	96.0877133043759	78.4931131364353		
																						905.564	-259.929840113164	-259.929840113164	618.958931022254	-259.929840113164	96.3232314318884	78.5205235386829		
																						905.737	-272.393036730499	-272.393036730499	595.489400366861	-272.393036730499	96.4392496463843	78.5479339409306		
																						905.91	-402.672491070997	-402.672491070997	572.730672889177	-402.672491070997	96.5236730860488	78.5753443431782		
																						906.084	-432.437311412958	-432.437311412958	550.551856867502	-432.437311412958	96.6453425315731	78.6027547454259		
																						906.257	-435.66318899989	-435.66318899989	529.201370818071	-435.66318899989	96.8174900610461	78.6301651476736		
																						906.43	-441.068636771976	-441.068636771976	508.54227313561	-441.068636771976	96.8470738444203	78.6575755499212		
																						906.603	-465.030762882334	-465.030762882334	488.566217427787	-465.030762882334	96.8761926570944	78.6849859521688		
																						906.776	-493.949470403706	-493.949470403706	469.26401585825	-493.949470403706	97.0048613015019	78.7123963544165		
																						906.949	-498.397517857334	-498.397517857334	450.625699675515	-498.397517857334	97.5705876177021	78.7398067566642		
																						907.123	-501.533950793587	-501.533950793587	432.538496248131	-501.533950793587	97.6291464602041	78.7672171589118		
																						907.296	-511.189806736947	-511.189806736947	415.198897646036	-511.189806736947	97.6670263766264	78.7946275611595		
																						907.469	-424.104576467166	-424.104576467166	398.489121921709	-424.104576467166	97.6890964857143	78.8220379634071		
																						907.642	-410.803943082309	-410.803943082309	382.396670355034	-410.803943082309	97.716071951651	78.8494483656548		
																						907.815	-300.364921622955	-300.364921622955	366.908557986589	-300.364921622955	97.7974182737651	78.8768587679024		
																						907.988	-279.510460346528	-279.510460346528	352.011369437436	-279.510460346528	97.799957145967	78.9042691701501		
																						908.161	-279.525858774795	-279.525858774795	337.691313320249	-279.525858774795	97.8517654102907	78.9316795723977		
																						908.334	-303.749729647874	-303.749729647874	323.934275102418	-303.749729647874	97.9272612710597	78.9590899746454		
																						908.507	-263.731322842001	-263.731322842001	310.725868296544	-263.731322842001	97.9963391798658	78.986500376893		
																						908.68	-269.487847504166	-269.487847504166	298.0514838678	-269.487847504166	98.0862300472354	79.0139107791407		
																						908.853	-273.529974125695	-273.529974125695	285.896337762057	-273.529974125695	98.2417409193963	79.0413211813883		
																						909.026	-243.074607381369	-243.074607381369	274.245516472277	-243.074607381369	98.4118475180821	79.068731583636		
																						909.199	-237.499475119566	-237.499475119566	263.08402057411	-237.499475119566	98.4833547334406	79.0961419858836		
																						909.371	-238.229066083547	-238.229066083547	252.457247901726	-238.229066083547	98.5048436568704	79.1235523881313		
																						909.544	-319.971945896385	-319.971945896385	242.226491350928	-319.971945896385	98.9272667735745	79.150962790379		
																						909.717	-389.683844493946	-389.683844493946	232.440208130308	-389.683844493946	98.9696718732744	79.1783731926266		
																						909.89	-510.837820534553	-510.837820534553	223.083275080005	-510.837820534553	99.0142725218018	79.2057835948743		
																						910.063	-558.865208801196	-558.865208801196	214.140663346649	-558.865208801196	99.1841855400453	79.2331939971219		
																						910.236	-533.938915968865	-533.938915968865	205.598006877955	-533.938915968865	99.1992623132619	79.2606043993696		
																						910.408	-531.040274898221	-531.040274898221	197.486638534585	-531.040274898221	99.2379624964669	79.2880148016172		
																						910.581	-491.974294764782	-491.974294764782	189.697931128417	-491.974294764782	99.248289207846	79.3154252038649		
																						910.754	-489.011428190544	-489.011428190544	182.265973645089	-489.011428190544	99.2999624291301	79.3428356061125		
																						910.927	-512.270463791636	-512.270463791636	175.176827427997	-512.270463791636	99.3679426780136	79.3702460083602		
																						911.099	-497.355869220698	-497.355869220698	168.454960129787	-497.355869220698	99.4034049547122	79.3976564106078		
																						911.272	-474.339764638974	-474.339764638974	162.008855548064	-474.339764638974	99.6691122494522	79.4250668128555		
																						911.445	-371.754488082958	-371.754488082958	155.865397173865	-371.754488082958	99.8548848684941	79.4524772151031		
																						911.617	-282.898412348909	-282.898412348909	150.044775985271	-282.898412348909	99.8839848622188	79.4798876173508		
																						911.79	-146.809571780782	-146.809571780782	144.466844508053	-146.809571780782	99.9293854386169	79.5072980195984		
																						911.962	-82.8813072191433	-82.8813072191433	139.184034491869	-82.8813072191433	100.035825337894	79.5347084218461		
																						912.135	-80.9849176379307	-80.9849176379307	134.123099456111	-80.9849176379307	100.607488794207	79.5621188240937		
																						912.308	-86.9648786506259	-86.9648786506259	129.303969559715	-86.9648786506259	100.957472366155	79.5895292263414		
																						912.48	-87.4286038616333	-87.4286038616333	124.741331134359	-87.4286038616333	100.984864531177	79.6169396285891		
																						912.653	-77.1004250532087	-77.1004250532087	120.371334144116	-77.1004250532087	101.152563989557	79.6443500308367		
																						912.825	-72.5914039245276	-72.5914039245276	116.234131197254	-72.5914039245276	101.338494663956	79.6717604330844		
																						912.998	-45.9151532947953	-45.9151532947953	112.271516931158	-45.9151532947953	101.440008548205	79.699170835332		
																						913.17	-45.5141741858261	-45.5141741858261	108.519628731278	-45.5141741858261	101.461174617246	79.7265812375797		
																						913.343	-43.5963502639556	-43.5963502639556	104.925441173045	-43.5963502639556	101.815612302169	79.7539916398273		
																						913.515	-33.3033423246293	-33.3033423246293	101.521524142809	-33.3033423246293	101.917280305686	79.781402042075		
																						913.687	-188.12526895071	-188.12526895071	98.2779962234363	-188.12526895071	101.945038808772	79.8088124443226		
																						913.86	-173.845415887337	-173.845415887337	95.1690522509712	-173.845415887337	101.995243287403	79.8362228465703		
																						914.032	-170.527212687688	-170.527212687688	92.2226672331417	-170.527212687688	102.145563908854	79.8636332488179		
																						914.205	-159.136884639565	-159.136884639565	89.396884639563	-159.136884639565	102.213833394817	79.8910436510656		
																						914.377	-174.517059388501	-174.517059388501	86.7170593884991	-174.517059388501	102.229184776771	79.9184540533132		
																						914.549	-174.565869767233	-174.565869767233	84.1595061308683	-174.565869767233	102.266362860668	79.9458644555609		
																						914.721	-168.585753495338	-168.585753495338	81.7175716771551	-168.585753495338	102.277182361146	79.9732748578085		
																						914.894	-176.479831485629	-176.479831485629	79.371649667446	-176.479831485629	102.400868791053	80.0006852600562		
																						915.066	-158.426410397206	-158.426410397206	77.1427740335678	-158.426410397206	102.444307087667	80.0280956623038		
																						915.238	-174.540393491894	-174.540393491894	75.0113025828011	-174.540393491894	102.617295414655	80.0555060645515		
																						915.41	-178.459015457911	-178.459015457911	72.9717427306366	-178.459015457911	102.640436962541	80.0829164667991		
																						915.583	-22.3386701843556	-22.3386701843556	71.0077610934445	-22.3386701843556	102.662595122225	80.1103268690468		
																						915.755	-37.0379862482778	-37.0379862482778	69.1370771573675	-37.0379862482778	102.827287256485	80.1377372712945		
																						915.927	-501.249746608755	-501.249746608755	67.3433829723911	-501.249746608755	102.863066077407	80.1651476735421		
																						916.099	-503.438577240754	-503.438577240754	65.62221360439	-503.438577240754	102.971707161088	80.1925580757898		
																						916.271	-593.199338845794	-593.199338845794	63.9693388457938	-593.199338845794	103.037579455029	80.2199684780374		
																						916.443	-591.610754422505	-591.610754422505	62.3807544225033	-591.610754422505	103.153175121153	80.2473788802851		
																						916.616	-598.452140657884	-598.452140657884	60.8439588397	-598.452140657884	103.647134989748	80.2747892825327		
																						916.788	-606.475850360177	-606.475850360177	59.3731230874475	-606.475850360177	103.680213250798	80.3021996847804		
																						916.96	-712.669450324924	-712.669450324924	57.9558139612845	-712.669450324924	103.91761636983	80.329610087028		
																						917.132	-694.547026790722	-694.547026790722	56.5888449725376	-694.547026790722	104.018263419548	80.3570204892757		
																						917.304	-709.61103064475	-709.61103064475	55.269212462932	-709.61103064475	104.089331968687	80.3844308915233		
																						917.476	-712.990450990226	-712.990450990226	53.9940873538619	-712.990450990226	104.15809683365	80.411841293771		
																						917.648	-700.400807062842	-700.400807062842	52.7608070628407	-700.400807062842	104.197749271174	80.4392516960186		
																						917.82	-291.475049420976	-291.475049420976	51.5668676027929	-291.475049420976	104.200580285198	80.4666620982663		
																						917.992	-302.419006786749	-302.419006786749	50.4099158776564	-302.419006786749	104.476742773199	80.494072500514		
																						918.164	-196.477742185815	-196.477742185815	49.2877421858134	-196.477742185815	104.585921263919	80.5214829027616		
																						918.335	-187.575425433037	-187.575425433037	48.204516342126	-187.575425433037	104.959947422511	80.5488933050092		
																						918.507	-192.846542655141	-192.846542655141	47.1456335642306	-192.846542655141	105.072513935486	80.5763037072569		
																						918.679	-331.079335039973	-331.079335039973	46.1156986763333	-331.079335039973	105.17989307863	80.6037141095046		
																						918.851	-231.588458936197	-231.588458936197	45.1130043907408	-231.588458936197	105.383696834324	80.6311245117522		
																						919.023	-239.919589124517	-239.919589124517	44.135952760879	-239.919589124517	105.554894033121	80.6585349139999		
																						919.195	-236.360321800862	-236.360321800862	43.1830490735874	-236.360321800862	105.589876138321	80.6859453162475		
																						919.366	-240.090967922606	-240.090967922606	42.258240649878	-240.090967922606	105.626193956559	80.7133557184952		
																						919.538	-239.925775113929	-239.925775113929	41.3494114775626	-239.925775113929	105.778429234764	80.7407661207428		
																						919.71	-195.098996720374	-195.098996720374	40.4608149021906	-195.098996720374	105.87428407457	80.7681765229905		
																						919.882	-174.494948794006	-174.494948794006	39.5913124303681	-174.494948794006	105.892478199123	80.7955869252381		
																						920.053	-173.834742125968	-173.834742125968	38.7447421259656	-173.834742125968	105.954026170146	80.8229973274858		
																						920.225	-246.540216648874	-246.540216648874	37.9102166488722	-246.540216648874	106.256593996108	80.8504077297334		
																						920.397	-223.193632596043	-223.193632596043	37.0918144142238	-223.193632596043	106.347579746024	80.8778181319811		
																						920.568	-94.116937905043	-94.116937905043	36.2933015414048	-94.116937905043	106.608813528858	80.9052285342287		
																						920.74	-71.172722423913	-71.172722423913	35.5045406057295	-71.172722423913	106.924570914883	80.9326389364764		
																						920.912	-74.1222251292154	-74.1222251292154	34.7294978564864	-74.1222251292154	106.938419374625	80.960049338724		
																						921.083	-67.9655081880237	-67.9655081880237	33.971871824386	-67.9655081880237	106.943552796126	80.9874597409717		
																						921.255	-65.7257934287616	-65.7257934287616	33.2221570651236	-65.7257934287616	106.959515299678	81.0148701432194		
																						921.426	-79.514839720423	-79.514839720423	32.4884760840573	-79.514839720423	107.032278404676	81.042280545467		
																						921.598	-67.245325983665	-67.245325983665	31.7616896200266	-67.245325983665	107.086078504167	81.0696909477147		
																						921.77	-87.1946907860478	-87.1946907860478	31.0455998769555	-87.1946907860478	107.1763250361	81.0971013499623		
																						921.941	-96.5465237684051	-96.5465237684051	30.3437964956761	-96.5465237684051	107.216895284058	81.12451175221		
																						922.113	-43.5348941827426	-43.5348941827426	29.6476214554682	-43.5348941827426	107.439151510127	81.1519221544576		
																						922.284	-70.0347544389024	-70.0347544389024	28.9647544389002	-70.0347544389024	107.861724999531	81.1793325567053		
																						922.455	-163.939826278621	-163.939826278621	28.2907353695282	-163.939826278621	108.025708122461	81.2067429589529		
																						922.627	-178.53770192283	-178.53770192283	27.6213382864639	-178.53770192283	108.032403513479	81.2341533612006		
																						922.798	-273.94764797968	-273.94764797968	26.9640116160419	-273.94764797968	108.286324946508	81.2615637634482		
																						922.97	-266.218934412535	-266.218934412535	26.3107525943524	-266.218934412535	108.32870812164	81.2889741656959		
																						923.141	-257.01250261006	-257.01250261006	25.6688662464228	-257.01250261006	108.359693721551	81.3163845679435		
																						923.312	-258.052443758447	-258.052443758447	25.0342619402641	-258.052443758447	108.491143321806	81.3437949701912		
																						923.484	-262.07485617652	-262.07485617652	24.4030379947005	-262.07485617652	108.617547598794	81.3712053724388		
																						923.655	-248.980479842498	-248.980479842498	23.7822980243145	-248.980479842498	108.655880905179	81.3986157746865		
																						923.826	-234.029950486714	-234.029950486714	23.1681323048938	-234.029950486714	108.743785082526	81.4260261769342		
																						923.998	-216.661345108175	-216.661345108175	22.5567996536274	-216.661345108175	108.784960373214	81.4534365791818		
																						924.169	-191.670670323194	-191.670670323194	21.955215777738	-191.670670323194	108.852381426809	81.4808469814295		
																						924.34	-120.51326475642	-120.51326475642	21.3596283927811	-120.51326475642	108.895034156933	81.5082573836771		
																						924.511	-114.151687391258	-114.151687391258	20.7698692094377	-114.151687391258	109.049285101234	81.5356677859248		
																						924.683	-19.7305628570255	-19.7305628570255	20.1823810388421	-19.7305628570255	109.26768862507	81.5630781881724		
																						924.854	-15.2420280580868	-15.2420280580868	19.6038462399033	-15.2420280580868	109.303077072095	81.5904885904201		
																						925.025	-12.4352389589776	-12.4352389589776	19.0306935044305	-12.4352389589776	109.418256454224	81.6178989926677		
																						925.196	7.86629911262071	7.86629911262071	18.4627917964685	7.86629911262071	109.5208469278	81.6453093949154		
																						925.367	24.0672550654263	24.0672550654263	17.9000176618449	24.0672550654263	109.574810229969	81.672719797163		
																						925.538	23.5077453555186	23.5077453555186	17.3422546444792	23.5077453555186	109.741010765039	81.7001301994107		
																						925.709	12.3306072521136	12.3306072521136	16.7893927478844	12.3306072521136	109.797338003262	81.7275406016583		
																						925.881	-110.18268224819	-110.18268224819	16.2381367936428	-110.18268224819	110.084246012841	81.754951003906		
																						926.052	-111.500252287141	-111.500252287141	15.6947977416849	-111.500252287141	110.194594868845	81.7823614061536		
																						926.223	-141.123336001529	-141.123336001529	15.1560632742548	-141.123336001529	110.21354025258	81.8097718084013		
																						926.394	51.3617916919306	51.3617916919306	14.6218446717041	51.3617916919306	110.815665287476	81.8371822106489		
																						926.565	58.2215788107319	58.2215788107319	14.0920575529028	58.2215788107319	111.013088299588	81.8645926128966		
																						926.736	-67.8557124568024	-67.8557124568024	13.5666215477099	-67.8557124568024	111.097582551671	81.8920030151442		
																						926.907	-71.2445509051182	-71.2445509051182	13.0454599960253	-71.2445509051182	111.185269479705	81.9194134173919		
																						927.078	-74.2648633077722	-74.2648633077722	12.528499671407	-74.2648633077722	111.238836656383	81.9468238196396		
																						927.248	-84.7395667412686	-84.7395667412686	12.0186576503579	-84.7395667412686	111.578083135596	81.9742342218872		
																						927.419	-87.7680508286624	-87.7680508286624	11.5098690104787	-87.7680508286624	111.583087378327	82.0016446241349		
																						927.59	-69.5759895454338	-69.5759895454338	11.0050804545231	-69.5759895454338	111.625536715744	82.0290550263825		
																						927.761	36.6739516784733	36.6739516784733	10.5042301397073	36.6739516784733	111.707454886697	82.0564654286302		
																						927.932	52.4372868724131	52.4372868724131	10.0072585821299	52.4372868724131	112.077527034275	82.0838758308778		
																						928.103	102.640436962541	102.640436962541	9.5141084920042	102.640436962541	112.135693358553	82.1112862331255		
																						928.274	-87.1456337135128	-87.1456337135128	9.02472462260198	-87.1456337135128	112.165913170335	82.1386966353731		
																						928.444	-99.3227922115476	-99.3227922115476	8.54188312063684	-99.3227922115476	112.229118853611	82.1661070376208		
																						928.615	10.2601478204606	10.2601478204606	8.05985217953776	10.2601478204606	112.291483266759	82.1935174398684		
																						928.786	-35.6196147551234	-35.6196147551234	7.58143293694002	-35.6196147551234	112.538078435502	82.2209278421161		
																						928.957	-43.8947588540618	-43.8947588540618	7.10657703587867	-43.8947588540618	112.646332215116	82.2483382443637		
																						929.127	-44.542529269376	-44.542529269376	6.63798381482911	-44.542529269376	112.750037933644	82.2757486466114		
																						929.298	-50.9637314623234	-50.9637314623234	6.17009509868558	-50.9637314623234	112.798233174064	82.303159048859		
																						929.469	-111.379269666085	-111.379269666085	5.70563330244704	-111.379269666085	112.92316338192	82.3305694511067		
																						929.639	-100.308151081408	-100.308151081408	5.24724199049729	-100.308151081408	112.932229514994	82.3579798533544		
																						929.81	-111.952213895795	-111.952213895795	4.78948662306561	-111.952213895795	112.975912581809	82.385390255602		
																						929.981	-91.3895780973496	-91.3895780973496	4.33503264280239	-91.3895780973496	113.103014851079	82.4128006578496		
																						930.151	-86.1001057487711	-86.1001057487711	3.88646938513261	-86.1001057487711	113.105460596655	82.4402110600973		
																						930.322	-80.9975718848057	-80.9975718848057	3.43848097571322	-80.9975718848057	113.16016699577	82.467621462345		
																						930.492	-91.3535423155554	-91.3535423155554	2.99626958828139	-91.3535423155554	113.266522773705	82.4950318645926		
																						930.663	-31.7064140303123	-31.7064140303123	2.55459584849223	-31.7064140303123	113.30983057187	82.5224422668403		
																						930.833	-25.1258624735483	-25.1258624735483	2.11858974627421	-25.1258624735483	113.334884257844	82.5498526690879		
																						931.004	-30.8349046972601	-30.8349046972601	1.68308651544021	-30.8349046972601	113.391216559763	82.5772630713356		
																						931.174	-65.2195091312847	-65.2195091312847	1.25314549491941	-65.2195091312847	113.415881583831	82.6046734735832		
																						931.345	-29.0445838253436	-29.0445838253436	0.823674734432643	-29.0445838253436	113.461310366607	82.6320838758309		
																						931.515	-26.3869371325482	-26.3869371325482	0.399664405273825	-26.3869371325482	113.545944185316	82.6594942780785		
																						931.686	-34.7142754877459	-34.7142754877459	-0.023906330437967	-34.7142754877459	113.609753342202	82.6869046803262		
																						931.856	-74.6969758764034	-74.6969758764034	-0.442115032688889	-74.6969758764034	113.922358602668	82.7143150825738		
																						932.027	-72.7900869490938	-72.7900869490938	-0.859913050907608	-72.7900869490938	113.964266212402	82.7417254848215		
																						932.197	-66.4193738970047	-66.4193738970047	-1.27244428481504	-66.4193738970047	114.036392243007	82.7691358870691		
																						932.367	-28.9596281208148	-28.9596281208148	-1.68219006100458	-28.9596281208148	114.120301578165	82.7965462893168		
																						932.538	-42.8866162883398	-42.8866162883398	-2.09156552984336	-42.8866162883398	114.292706578181	82.8239566915644		
																						932.708	-45.2750975997194	-45.2750975997194	-2.49581149119149	-45.2750975997194	114.433960114986	82.8513670938121		
																						932.878	-35.378096335787	-35.378096335787	-2.89735820966962	-35.378096335787	114.436209222051	82.8787774960598		
																						933.048	-18.0374029809318	-18.0374029809318	-3.29623338270653	-18.0374029809318	114.438702173768	82.9061878983074		
																						933.219	-78.1470309397353	-78.1470309397353	-3.69478724208489	-78.1470309397353	114.458639998059	82.9335983005551		
																						933.389	-85.3861602044618	-85.3861602044618	-4.08838525008559	-85.3861602044618	114.605582811018	82.9610087028027		
																						933.559	-83.5051532323143	-83.5051532323143	-4.47939222223272	-83.5051532323143	114.682776870984	82.9884191050504		
																						933.729	-38.9921659257236	-38.9921659257236	-4.86783407427811	-38.9921659257236	114.866438213911	83.015829507298		
																						933.9	-41.5821829593824	-41.5821829593824	-5.25599885880092	-41.5821829593824	115.044212032541	83.0432399095457		
																						934.07	-111.575173594035	-111.575173594035	-5.63937186051203	-111.575173594035	115.046613776355	83.0706503117933		
																						934.24	-147.685199343186	-147.685199343186	-6.02025520227016	-147.685199343186	115.150715486077	83.098060714041		
																						934.41	-149.354963150578	-149.354963150578	-6.39867321306042	-149.354963150578	115.215925626353	83.1254711162886		
																						934.58	-147.490804693736	-147.490804693736	-6.7746498517206	-147.490804693736	115.222182987651	83.1528815185363		
																						934.75	-133.340882192742	-133.340882192742	-7.14820871635038	-133.340882192742	115.230939168675	83.1802919207839		
																						934.92	-112.30426331033	-112.30426331033	-7.51937305330853	-112.30426331033	115.277354818558	83.2077023230316		
																						935.09	-43.7936524160131	-43.7936524160131	-7.88816576580689	-43.7936524160131	115.316273332802	83.2351127252793		
																						935.26	-47.7099360323916	-47.7099360323916	-8.25460942215591	-47.7099360323916	115.34542239387	83.2625231275269		
																						935.43	-54.4203646454322	-54.4203646454322	-8.61872626366039	-54.4203646454322	115.363215204471	83.2899335297746		
																						935.6	-73.7940072423341	-73.7940072423341	-8.98053821221333	-73.7940072423341	115.376309979946	83.3173439320222		
																						935.77	-93.1690240315124	-93.1690240315124	-9.34006687758028	-93.1690240315124	115.603978282322	83.3447543342699		
																						935.94	-20.7599391628528	-20.7599391628528	-9.6973335644218	-20.7599391628528	115.788367413147	83.3721647365175		
																						936.11	4.54235927904779	4.54235927904779	-10.0523592790494	4.54235927904779	116.021230487953	83.3995751387652		
																						936.28	9.55061928139276	9.55061928139276	-10.4051647359402	9.55061928139276	116.310025846581	83.4269855410128		
																						936.45	7.29577036401952	7.29577036401952	-10.7557703640214	7.29577036401952	116.344210976557	83.4543959432605		
																						936.62	2.24601449455895	2.24601449455895	-11.1041963127425	2.24601449455895	116.457374164078	83.4818063455081		
																						936.79	5.0131897306685	5.0131897306685	-11.4504624579424	5.0131897306685	116.517895712962	83.5092167477558		
																						936.96	-5.25541159248155	-5.25541159248155	-11.7945884075202	-5.25541159248155	116.540658416573	83.5366271500034		
																						937.129	-105.451775760259	-105.451775760259	-12.1345878761069	-105.451775760259	116.673119671878	83.5640375522511		
																						937.299	-107.346405569255	-107.346405569255	-12.4745035216558	-107.346405569255	117.14881838462	83.5914479544987		
																						937.469	-97.3276638683677	-97.3276638683677	-12.8123361316343	-97.3276638683677	117.418333576193	83.6188583567464		
																						937.639	-92.7109866122452	-92.7109866122452	-13.1481042968476	-92.7109866122452	117.575881721597	83.646268758994		
																						937.808	-115.279221666927	-115.279221666927	-13.4798692421657	-115.279221666927	117.584528304258	83.6736791612417		
																						937.978	-174.152061160474	-174.152061160474	-13.811575203164	-174.152061160474	117.721218860975	83.7010895634893		
																						938.148	-176.056910865127	-176.056910865127	-14.1412709530564	-176.056910865127	117.965967510812	83.728499965737		
																						938.317	-280.550220458038	-280.550220458038	-14.4670522692361	-280.550220458038	118.082353386433	83.7559103679847		
																						938.487	-343.711753560287	-343.711753560287	-14.7927918942576	-343.711753560287	118.121248327091	83.7833207702323		
																						938.657	-345.436153779812	-345.436153779812	-15.1165734929175	-345.436153779812	118.165800686547	83.81073117248		
																						938.826	-336.923473479486	-336.923473479486	-15.4365265205161	-336.923473479486	118.173965487186	83.8381415747276		
																						938.996	-244.44536407941	-244.44536407941	-15.7564541024094	-244.44536407941	118.189581868248	83.8655519769753		
																						939.166	-246.175526093451	-246.175526093451	-16.0744739065508	-246.175526093451	118.209021453949	83.8929623792229		
																						939.335	-331.503979050486	-331.503979050486	-16.3887482222424	-331.503979050486	118.534861754745	83.9203727814706		
																						939.505	-317.597896728609	-317.597896728609	-16.7030123623017	-317.597896728609	118.663763450238	83.9477831837182		
																						939.674	-296.063687855664	-296.063687855664	-17.01358487161	-296.063687855664	118.87291964135	83.9751935859659		
																						939.844	-242.691297678482	-242.691297678482	-17.3241568669739	-242.691297678482	118.982649202585	84.0026039882135		
																						940.013	-254.672546411226	-254.672546411226	-17.6310899524119	-254.672546411226	119.005886283604	84.0300143904612		
																						940.183	-125.157422745038	-125.157422745038	-17.9380318004182	-125.157422745038	119.220246338627	84.0574247927088		
																						940.352	-63.0431590967778	-63.0431590967778	-18.2413863577694	-63.0431590967778	119.409061424015	84.0848351949565		
																						940.522	-40.2116050502746	-40.2116050502746	-18.5447585860909	-40.2116050502746	119.414469492629	84.1122455972041		
																						940.691	-30.2308604702515	-30.2308604702515	-18.8445940752047	-30.2308604702515	119.542828017236	84.1396559994518		
																						940.86	-25.6500302758368	-25.6500302758368	-19.1426969968925	-25.6500302758368	119.566289852976	84.1670664016994		
																						941.03	-19.5800788060587	-19.5800788060587	-19.4408302848522	-19.5800788060587	119.597610280261	84.1944768039471		
																						941.199	69.7091370208204	69.7091370208204	-19.7355006571856	69.7091370208204	119.925807919994	84.2218872061948		
																						941.368	58.459389935992	58.459389935992	-20.0284808450847	58.459389935992	120.051553524434	84.2492976084424		
																						941.538	53.3542306272793	53.3542306272793	-20.3215033545534	53.3542306272793	120.104952850117	84.2767080106901		
																						941.707	43.4029527306593	43.4029527306593	-20.6111345488425	43.4029527306593	120.274477077187	84.3041184129377		
																						941.876	59.7027528644203	59.7027528644203	-20.8991165007853	59.7027528644203	120.299065914316	84.3315288151854		
																						942.046	33.3671520362232	33.3671520362232	-21.1871520362247	33.3671520362232	120.317801906202	84.358939217433		
																						942.215	-48.2663160881622	-48.2663160881622	-21.4718657300211	-48.2663160881622	120.699760528839	84.3863496196807		
																						942.384	-70.5113938849178	-70.5113938849178	-21.7549697514473	-70.5113938849178	120.74062304066	84.4137600219283		
																						942.553	-84.7517048466205	-84.7517048466205	-22.0364769715632	-84.7517048466205	121.074203942223	84.441170424176		
																						942.722	-81.1208726082954	-81.1208726082954	-22.3164001189789	-81.1208726082954	121.084305277919	84.4685808264236		
																						942.892	-89.5917876368857	-89.5917876368857	-22.5963941812977	-89.5917876368857	121.361002728775	84.4959912286713		
																						943.061	-102.347731468826	-102.347731468826	-22.8731776220848	-102.347731468826	121.586590504568	84.5234016309189		
																						943.23	-106.540676493444	-106.540676493444	-23.1484144156489	-106.540676493444	121.764214334475	84.5508120331666		
