Independent Variable,Fit Peak 1,Fit Peak 2,Fit Peak 3,Fit Peak 4,Fit Peak 5,Fit Peak 6,Fit Peak 7,Fit Peak 8,Fit Peak 9,Fit Peak 10,Fit Peak 11,Fit Peak 12,Fit Peak 13,Fit Peak 14,Fit Peak 15,Fit Peak 16,Fit Peak 17,Fit Peak 18,Fit Peak 19,Fit Peak 20,Fit Peak 21,Fit Peak 22,Fit Peak 23,Cumulative Fit Peak,Independent Variable,Regular Residual E"Smoothed Y1",Regular Residual E"Smoothed Y1",Fitted Y,Regular Residual E"Smoothed Y1",Regular Residual E"Smoothed Y1",Percentiles,Reference X,Reference Line
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mu = -0.111565,sigma = 159.985562
,,,,,,,,,,,,,,,,,,,,,,,,,811.919,30.7824638254533,30.7824638254533,8552.70389981088,30.7824638254533,52.9755817085588,64.1026519564175,,
,,,,,,,,,,,,,,,,,,,,,,,,,812.102,-9.15105613059131,-9.15105613059131,8537.71469249416,-9.15105613059131,53.0258125366095,64.1300623586651,,
,,,,,,,,,,,,,,,,,,,,,,,,,812.285,-34.7475462674047,-34.7475462674047,8523.46936444918,-34.7475462674047,53.1466440267609,64.1574727609128,,
,,,,,,,,,,,,,,,,,,,,,,,,,812.467,-36.7310383505246,-36.7310383505246,8510.0001292596,-36.7310383505246,53.3958219908989,64.1848831631604,,
,,,,,,,,,,,,,,,,,,,,,,,,,812.65,-46.0048730464769,-46.0048730464769,8497.11850941013,-46.0048730464769,53.5341710029024,64.2122935654081,,
,,,,,,,,,,,,,,,,,,,,,,,,,812.832,-27.6677140920947,-27.6677140920947,8484.92498681938,-27.6677140920947,53.654215780271,64.2397039676557,,
,,,,,,,,,,,,,,,,,,,,,,,,,813.015,-27.3453302521375,-27.3453302521375,8473.24533025212,-27.3453302521375,54.0141169569777,64.2671143699034,,
,,,,,,,,,,,,,,,,,,,,,,,,,813.197,-82.9198019875912,-82.9198019875912,8462.16798380572,-82.9198019875912,54.2578184505003,64.294524772151,,
,,,,,,,,,,,,,,,,,,,,,,,,,813.38,-62.6036433667759,-62.6036433667759,8451.5327342758,-62.6036433667759,54.4031388961296,64.3219351743987,,
,,,,,,,,,,,,,,,,,,,,,,,,,813.562,-56.771448861633,-56.771448861633,8441.41872158893,-56.771448861633,54.4096152889656,64.3493455766463,,
,,,,,,,,,,,,,,,,,,,,,,,,,813.745,-43.4939723120478,-43.4939723120478,8431.67851776652,-43.4939723120478,54.4275151888723,64.376755978894,,
,,,,,,,,,,,,,,,,,,,,,,,,,813.927,-30.660701267363,-30.660701267363,8422.38342854004,-30.660701267363,54.4816461013604,64.4041663811417,,
,,,,,,,,,,,,,,,,,,,,,,,,,814.11,3.08810112043284,3.08810112043284,8413.39644433411,3.08810112043284,54.5616421710777,64.4315767833893,,
,,,,,,,,,,,,,,,,,,,,,,,,,814.292,-6.54213764629094,-6.54213764629094,8404.78122855537,-6.54213764629094,54.6344574987879,64.458987185637,,
,,,,,,,,,,,,,,,,,,,,,,,,,814.475,3.13404986995738,3.13404986995738,8396.40776831184,3.13404986995738,54.668249851198,64.4863975878846,,
,,,,,,,,,,,,,,,,,,,,,,,,,814.657,-0.146759184834082,-0.146759184834082,8388.33130463936,-0.146759184834082,54.8057444486167,64.5138079901323,,
,,,,,,,,,,,,,,,,,,,,,,,,,814.839,6.22811680237646,6.22811680237646,8380.46733774308,6.22811680237646,54.814373661342,64.5412183923799,,
,,,,,,,,,,,,,,,,,,,,,,,,,815.022,-29.9757683714561,-29.9757683714561,8372.7330410987,-29.9757683714561,54.868875460626,64.5686287946276,,
,,,,,,,,,,,,,,,,,,,,,,,,,815.204,-14.0352230442804,-14.0352230442804,8365.16976849884,-14.0352230442804,54.9795440507694,64.5960391968752,,
,,,,,,,,,,,,,,,,,,,,,,,,,815.386,-25.3559631625249,-25.3559631625249,8357.68687225344,-25.3559631625249,54.9986948878311,64.6234495991229,,
,,,,,,,,,,,,,,,,,,,,,,,,,815.569,-48.2080190688721,-48.2080190688721,8350.19165543256,-48.2080190688721,55.0253330530154,64.6508600013705,,
,,,,,,,,,,,,,,,,,,,,,,,,,815.751,-69.5841924149427,-69.5841924149427,8342.70964696041,-69.5841924149427,55.1396719675315,64.6782704036182,,
,,,,,,,,,,,,,,,,,,,,,,,,,815.933,-97.0156695452461,-97.0156695452461,8335.13930590885,-97.0156695452461,55.1929746701071,64.7056808058658,,
,,,,,,,,,,,,,,,,,,,,,,,,,816.116,-84.7819986591931,-84.7819986591931,8327.37290775014,-84.7819986591931,55.2185344855825,64.7330912081135,,
,,,,,,,,,,,,,,,,,,,,,,,,,816.298,-33.8283870730374,-33.8283870730374,8319.42656889118,-33.8283870730374,55.2333534633233,64.7605016103611,,
,,,,,,,,,,,,,,,,,,,,,,,,,816.48,-52.956931367371,-52.956931367371,8311.18693136742,-52.956931367371,55.2783471675075,64.7879120126088,,
,,,,,,,,,,,,,,,,,,,,,,,,,816.662,-51.6115724022966,-51.6115724022966,8302.58066331136,-51.6115724022966,55.342721235209,64.8153224148564,,
,,,,,,,,,,,,,,,,,,,,,,,,,816.844,-62.2992083989084,-62.2992083989084,8293.53375385345,-62.2992083989084,55.4704538915114,64.8427328171041,,
,,,,,,,,,,,,,,,,,,,,,,,,,817.027,16.9465643880831,16.9465643880831,8283.91889015734,16.9465643880831,55.5125746810004,64.8701432193517,,
,,,,,,,,,,,,,,,,,,,,,,,,,817.209,36.0336199156009,36.0336199156009,8273.770016448,36.0336199156009,55.6043514334547,64.8975536215994,,
,,,,,,,,,,,,,,,,,,,,,,,,,817.391,46.4623960789759,46.4623960789759,8262.96942210282,46.4623960789759,55.7247226717027,64.9249640238471,,
,,,,,,,,,,,,,,,,,,,,,,,,,817.573,65.2363295380492,65.2363295380492,8251.45639773463,65.2363295380492,55.8565451587615,64.9523744260947,,
,,,,,,,,,,,,,,,,,,,,,,,,,817.755,93.154790986242,93.154790986242,8239.17793628647,93.154790986242,55.8587245379604,64.9797848283424,,
,,,,,,,,,,,,,,,,,,,,,,,,,817.937,85.0177830223402,85.0177830223402,8226.09039879586,85.0177830223402,55.8611473152123,65.00719523059,,
,,,,,,,,,,,,,,,,,,,,,,,,,818.119,67.6699012739118,67.6699012739118,8212.16100781696,67.6699012739118,55.8741609857375,65.0346056328377,,
,,,,,,,,,,,,,,,,,,,,,,,,,818.301,29.959086826304,29.959086826304,8197.36909499186,29.959086826304,55.9482412325526,65.0620160350853,,
,,,,,,,,,,,,,,,,,,,,,,,,,818.483,55.8611473152123,55.8611473152123,8181.70703450295,55.8611473152123,56.1869476327963,65.089426437333,,
,,,,,,,,,,,,,,,,,,,,,,,,,818.665,71.2701065117435,71.2701065117435,8165.18080257911,71.2701065117435,56.1976310811297,65.1168368395806,,
,,,,,,,,,,,,,,,,,,,,,,,,,818.847,61.4580671465956,61.4580671465956,8147.81011467161,61.4580671465956,56.3139347198671,65.1442472418283,,
,,,,,,,,,,,,,,,,,,,,,,,,,819.029,38.6809848808043,38.6809848808043,8129.62810602825,38.6809848808043,56.3584627286657,65.1716576440759,,
,,,,,,,,,,,,,,,,,,,,,,,,,819.211,42.733098644967,42.733098644967,8110.68053771864,42.733098644967,56.412035387988,65.1990680463236,,
,,,,,,,,,,,,,,,,,,,,,,,,,819.393,24.0354718731833,24.0354718731833,8091.02452812681,24.0354718731833,56.4205350641714,65.2264784485712,,
,,,,,,,,,,,,,,,,,,,,,,,,,819.575,25.3431711335143,25.3431711335143,8070.72682886647,25.3431711335143,56.5932545886376,65.2538888508189,,
,,,,,,,,,,,,,,,,,,,,,,,,,819.757,14.5574076544435,14.5574076544435,8049.86168325468,14.5574076544435,56.6327716377632,65.2812992530665,,
,,,,,,,,,,,,,,,,,,,,,,,,,819.939,21.388039511774,21.388039511774,8028.50832412459,21.388039511774,56.6941210161008,65.3087096553142,,
,,,,,,,,,,,,,,,,,,,,,,,,,820.121,15.4072694669885,15.4072694669885,8006.7481850785,15.4072694669885,56.7233498644705,65.3361200575618,,
,,,,,,,,,,,,,,,,,,,,,,,,,820.303,24.8335400374781,24.8335400374781,7984.66191450796,24.8335400374781,56.7492874971999,65.3635304598095,,
,,,,,,,,,,,,,,,,,,,,,,,,,820.485,-23.0208395762602,-23.0208395762602,7962.32629412171,-23.0208395762602,56.8583794105507,65.3909408620572,,
,,,,,,,,,,,,,,,,,,,,,,,,,820.666,-52.3870765351749,-52.3870765351749,7939.93525835339,-52.3870765351749,56.9295561220231,65.4183512643048,,
,,,,,,,,,,,,,,,,,,,,,,,,,820.848,-51.7220399714133,-51.7220399714133,7917.30113088055,-51.7220399714133,56.9400135428614,65.4457616665525,,
,,,,,,,,,,,,,,,,,,,,,,,,,821.03,-41.8619579706865,-41.8619579706865,7894.59468524341,-41.8619579706865,56.97152543828,65.4731720688001,,
,,,,,,,,,,,,,,,,,,,,,,,,,821.212,-59.3294575809268,-59.3294575809268,7871.84854848998,-59.3294575809268,56.991613439719,65.5005824710478,,
,,,,,,,,,,,,,,,,,,,,,,,,,821.394,-42.7031529668602,-42.7031529668602,7849.07860751237,-42.7031529668602,57.0218006017028,65.5279928732954,,
,,,,,,,,,,,,,,,,,,,,,,,,,821.575,-60.0607760409475,-60.0607760409475,7826.40804876822,-60.0607760409475,57.1869548611139,65.5554032755431,,
,,,,,,,,,,,,,,,,,,,,,,,,,821.757,-65.1447035529127,-65.1447035529127,7803.56561264378,-65.1447035529127,57.2294789563312,65.5828136777907,,
,,,,,,,,,,,,,,,,,,,,,,,,,821.939,-76.0996553736622,-76.0996553736622,7780.63692810091,-76.0996553736622,57.2913790530333,65.6102240800384,,
,,,,,,,,,,,,,,,,,,,,,,,,,822.121,-61.5916916443093,-61.5916916443093,7757.56441891705,-61.5916916443093,57.373197175835,65.637634482286,,
,,,,,,,,,,,,,,,,,,,,,,,,,822.302,-95.4007992640836,-95.4007992640836,7734.40261744587,-95.4007992640836,57.4394922822075,65.6650448845337,,
,,,,,,,,,,,,,,,,,,,,,,,,,822.484,-76.0873497369175,-76.0873497369175,7710.80734973693,-76.0873497369175,57.4748138027123,65.6924552867813,,
,,,,,,,,,,,,,,,,,,,,,,,,,822.666,-72.0064601676422,-72.0064601676422,7686.80555107673,-72.0064601676422,57.5162695571541,65.719865689029,,
,,,,,,,,,,,,,,,,,,,,,,,,,822.847,-56.3756802140852,-56.3756802140852,7662.42477112316,-56.3756802140852,57.5307546262634,65.7472760912766,,
,,,,,,,,,,,,,,,,,,,,,,,,,823.029,-70.7036591701035,-70.7036591701035,7637.28275007917,-70.7036591701035,57.7036263583357,65.7746864935243,,
,,,,,,,,,,,,,,,,,,,,,,,,,823.21,-49.2469146111398,-49.2469146111398,7611.54327824753,-49.2469146111398,57.745882933343,65.8020968957719,,
,,,,,,,,,,,,,,,,,,,,,,,,,823.392,-56.0279390034848,-56.0279390034848,7584.81248445809,-56.0279390034848,57.7788251968252,65.8295072980196,,
,,,,,,,,,,,,,,,,,,,,,,,,,823.573,-34.0845719876525,-34.0845719876525,7557.28366289679,-34.0845719876525,57.85470848767,65.8569177002672,,
,,,,,,,,,,,,,,,,,,,,,,,,,823.755,-20.8176551760116,-20.8176551760116,7528.56401881237,-20.8176551760116,57.9294370770076,65.8843281025149,,
,,,,,,,,,,,,,,,,,,,,,,,,,823.937,-49.0724757666176,-49.0724757666176,7498.73065758477,-49.0724757666176,57.9385583730909,65.9117385047626,,
,,,,,,,,,,,,,,,,,,,,,,,,,824.118,-64.7917209443403,-64.7917209443403,7467.90535730795,-64.7917209443403,57.9408901442541,65.9391489070102,,
,,,,,,,,,,,,,,,,,,,,,,,,,824.3,-19.7594408567238,-19.7594408567238,7435.7194408567,-19.7594408567238,57.9589629513539,65.9665593092579,,
,,,,,,,,,,,,,,,,,,,,,,,,,824.481,8.22274823702173,8.22274823702173,7402.52452449021,8.22274823702173,58.0124786778697,65.9939697115055,,
,,,,,,,,,,,,,,,,,,,,,,,,,824.662,24.3285718371917,24.3285718371917,7368.17233725374,24.3285718371917,58.0660366939562,66.0213801137532,,
,,,,,,,,,,,,,,,,,,,,,,,,,824.844,16.2315822096716,16.2315822096716,7332.51750869942,16.2315822096716,58.2256672622248,66.0487905160008,,
,,,,,,,,,,,,,,,,,,,,,,,,,825.025,30.932497591275,30.932497591275,7296.03386604508,30.932497591275,58.4149473146861,66.0762009182485,,
,,,,,,,,,,,,,,,,,,,,,,,,,825.207,27.2060755868442,27.2060755868442,7258.42846986771,27.2060755868442,58.4179202353607,66.1036113204961,,
,,,,,,,,,,,,,,,,,,,,,,,,,825.388,40.0641707451141,40.0641707451141,7220.24946561852,40.0641707451141,58.4452879581293,66.1310217227438,,
,,,,,,,,,,,,,,,,,,,,,,,,,825.569,47.3994989808998,47.3994989808998,7181.44959192821,47.3994989808998,58.7169636707258,66.1584321249914,,
,,,,,,,,,,,,,,,,,,,,,,,,,825.751,51.4873476956273,51.4873476956273,7141.98719775892,51.4873476956273,58.7369926690153,66.1858425272391,,
,,,,,,,,,,,,,,,,,,,,,,,,,825.932,98.8058248966991,98.8058248966991,7102.48781146702,98.8058248966991,58.8212252485391,66.2132529294867,,
,,,,,,,,,,,,,,,,,,,,,,,,,826.113,123.649558752106,123.649558752106,7062.93680488431,123.649558752106,58.8401940968809,66.2406633317344,,
,,,,,,,,,,,,,,,,,,,,,,,,,826.295,86.9302590888983,86.9302590888983,7023.32337727471,86.9302590888983,58.9003040872713,66.2680737339821,,
,,,,,,,,,,,,,,,,,,,,,,,,,826.476,79.7916506929032,79.7916506929032,6984.28925839798,79.7916506929032,58.9033349757233,66.2954841362297,,
,,,,,,,,,,,,,,,,,,,,,,,,,826.657,66.5079726737167,66.5079726737167,6945.81566368996,66.5079726737167,58.9892067750386,66.3228945384774,,
,,,,,,,,,,,,,,,,,,,,,,,,,826.839,95.8752674615243,95.8752674615243,6907.88382344761,95.8752674615243,59.0744848751015,66.350304940725,,
,,,,,,,,,,,,,,,,,,,,,,,,,827.02,46.8477661305515,46.8477661305515,6871.08223386943,46.8477661305515,59.0990504922418,66.3777153429727,,
,,,,,,,,,,,,,,,,,,,,,,,,,827.201,29.1481363760249,29.1481363760249,6835.34913635121,29.1481363760249,59.2150658962128,66.4051257452203,,
,,,,,,,,,,,,,,,,,,,,,,,,,827.382,13.0489214270201,13.0489214270201,6800.80744220935,13.0489214270201,59.2500638700567,66.432536147468,,
,,,,,,,,,,,,,,,,,,,,,,,,,827.563,-4.70783220342128,-4.70783220342128,6767.55055947611,-4.70783220342128,59.2730203293497,66.4599465497156,,
,,,,,,,,,,,,,,,,,,,,,,,,,827.744,-1.28242942260113,-1.28242942260113,6735.63970214984,-1.28242942260113,59.2787848721055,66.4873569519633,,
,,,,,,,,,,,,,,,,,,,,,,,,,827.926,-10.9808583824779,-10.9808583824779,6704.93722201882,-10.9808583824779,59.2852164034866,66.5147673542109,,
,,,,,,,,,,,,,,,,,,,,,,,,,828.107,-32.6437889517692,-32.6437889517692,6675.7728798608,-32.6437889517692,59.2853989731991,66.5421777564586,,
,,,,,,,,,,,,,,,,,,,,,,,,,828.288,-31.8001512871997,-31.8001512871997,6647.93196946901,-31.8001512871997,59.3168787324823,66.5695881587062,,
,,,,,,,,,,,,,,,,,,,,,,,,,828.469,-52.4962804942043,-52.4962804942043,6621.33900776694,-52.4962804942043,59.3342398281636,66.5969985609539,,
,,,,,,,,,,,,,,,,,,,,,,,,,828.65,-30.3965494321892,-30.3965494321892,6595.88745852309,-30.3965494321892,59.4108612139826,66.6244089632015,,
,,,,,,,,,,,,,,,,,,,,,,,,,828.831,-71.3010491488385,-71.3010491488385,6571.4428673306,-71.3010491488385,59.4364977093696,66.6518193654492,,
,,,,,,,,,,,,,,,,,,,,,,,,,829.012,-59.4340904483106,-59.4340904483106,6547.84681772105,-59.4340904483106,59.5949240391158,66.6792297676969,,
,,,,,,,,,,,,,,,,,,,,,,,,,829.193,-49.9143177502556,-49.9143177502556,6524.92159047753,-49.9143177502556,59.6479798957932,66.7066401699445,,
,,,,,,,,,,,,,,,,,,,,,,,,,829.374,-21.3235683405655,-21.3235683405655,6502.47538652234,-21.3235683405655,59.764510086784,66.7340505721921,,
,,,,,,,,,,,,,,,,,,,,,,,,,829.555,-6.04432009335142,-6.04432009335142,6480.30795645704,-6.04432009335142,59.7647780405284,66.7614609744398,,
,,,,,,,,,,,,,,,,,,,,,,,,,829.736,-31.0555583265377,-31.0555583265377,6458.21646741747,-31.0555583265377,59.8495334639535,66.7888713766875,,
,,,,,,,,,,,,,,,,,,,,,,,,,829.917,-25.4106449469982,-25.4106449469982,6436.00155403787,-25.4106449469982,59.9741255281024,66.8162817789351,,
,,,,,,,,,,,,,,,,,,,,,,,,,830.098,-1.01990897062933,-1.01990897062933,6413.47263624339,-1.01990897062933,59.9749697179188,66.8436921811828,,
,,,,,,,,,,,,,,,,,,,,,,,,,830.279,10.269462730852,10.269462730852,6390.45417363276,10.269462730852,60.0247681825199,66.8711025834304,,
,,,,,,,,,,,,,,,,,,,,,,,,,830.46,9.72885631589452,9.72885631589452,6366.79023459318,9.72885631589452,60.2266425140665,66.8985129856781,,
,,,,,,,,,,,,,,,,,,,,,,,,,830.641,4.38184208748862,4.38184208748862,6342.34906700346,4.38184208748862,60.2308283450379,66.9259233879257,,
,,,,,,,,,,,,,,,,,,,,,,,,,830.822,18.3477436643734,18.3477436643734,6317.02680179018,18.3477436643734,60.2746124191035,66.9533337901734,,
,,,,,,,,,,,,,,,,,,,,,,,,,831.002,36.470906509523,36.470906509523,6290.89818439954,36.470906509523,60.2894921787336,66.980744192421,,
,,,,,,,,,,,,,,,,,,,,,,,,,831.183,54.4275151888723,54.4275151888723,6263.63248481112,54.4275151888723,60.3840000074101,67.0081545946687,,
,,,,,,,,,,,,,,,,,,,,,,,,,831.364,35.7777114666533,35.7777114666533,6235.36501580608,35.7777114666533,60.4515924878749,67.0355649969163,,
,,,,,,,,,,,,,,,,,,,,,,,,,831.545,-17.828391297895,-17.828391297895,6206.1220276615,-17.828391297895,60.4612249705224,67.062975399164,,
,,,,,,,,,,,,,,,,,,,,,,,,,831.726,-6.4720266094082,-6.4720266094082,6175.96202660942,-6.4720266094082,60.5689718544309,67.0903858014116,,
,,,,,,,,,,,,,,,,,,,,,,,,,831.906,7.02854530015611,7.02854530015611,6145.14690924528,7.02854530015611,60.5783659591523,67.1177962036593,,
,,,,,,,,,,,,,,,,,,,,,,,,,832.087,-6.32932741817785,-6.32932741817785,6113.44932741814,-6.32932741817785,60.653122231784,67.1452066059069,,
,,,,,,,,,,,,,,,,,,,,,,,,,832.268,-12.9678214608575,-12.9678214608575,6081.17691236996,-12.9678214608575,60.6778708349,67.1726170081546,,
,,,,,,,,,,,,,,,,,,,,,,,,,832.449,-5.59769315941958,-5.59769315941958,6048.48678406848,-5.59769315941958,60.685351203449,67.2000274104023,,
,,,,,,,,,,,,,,,,,,,,,,,,,832.629,-8.21620610434911,-8.21620610434911,6015.73166064983,-8.21620610434911,60.7008476860719,67.2274378126499,,
,,,,,,,,,,,,,,,,,,,,,,,,,832.81,-2.57750676432624,-2.57750676432624,5982.72477949155,-2.57750676432624,60.7612843455531,67.2548482148975,,
,,,,,,,,,,,,,,,,,,,,,,,,,832.991,-9.3364368044131,-9.3364368044131,5949.82734589533,-9.3364368044131,60.7708288177437,67.2822586171452,,
,,,,,,,,,,,,,,,,,,,,,,,,,833.171,-21.0276647596038,-21.0276647596038,5917.39402839597,-21.0276647596038,60.8014239814497,67.3096690193929,,
,,,,,,,,,,,,,,,,,,,,,,,,,833.352,-12.5075080250099,-12.5075080250099,5885.2293262068,-12.5075080250099,60.9053932275506,67.3370794216405,,
,,,,,,,,,,,,,,,,,,,,,,,,,833.532,37.6883786157705,37.6883786157705,5853.83707592968,37.6883786157705,60.9618217864208,67.3644898238882,,
,,,,,,,,,,,,,,,,,,,,,,,,,833.713,28.3122844788159,28.3122844788159,5822.99771552119,28.3122844788159,61.1339418321681,67.3919002261358,,
,,,,,,,,,,,,,,,,,,,,,,,,,833.894,8.42194715957157,8.42194715957157,5792.99259829496,8.42194715957157,61.1398348468038,67.4193106283835,,
,,,,,,,,,,,,,,,,,,,,,,,,,834.074,-5.8358968339744,-5.8358968339744,5764.05680592485,-5.8358968339744,61.1474306069426,67.4467210306311,,
,,,,,,,,,,,,,,,,,,,,,,,,,834.255,20.4441972260393,20.4441972260393,5735.91489368304,20.4441972260393,61.1682876064297,67.4741314328788,,
,,,,,,,,,,,,,,,,,,,,,,,,,834.435,1.29548031104787,1.29548031104787,5708.89179241624,1.29548031104787,61.2007018078782,67.5015418351264,,
,,,,,,,,,,,,,,,,,,,,,,,,,834.616,2.75647523088264,2.75647523088264,5682.66897931455,2.75647523088264,61.3876998180963,67.5289522373741,,
,,,,,,,,,,,,,,,,,,,,,,,,,834.796,-9.4831282980449,-9.4831282980449,5657.4867646617,-9.4831282980449,61.4431065915651,67.5563626396217,,
,,,,,,,,,,,,,,,,,,,,,,,,,834.977,-29.6642116277653,-29.6642116277653,5632.98512071867,-29.6642116277653,61.4559999975522,67.5837730418694,,
,,,,,,,,,,,,,,,,,,,,,,,,,835.157,-35.9848212965735,-35.9848212965735,5609.33118493296,-35.9848212965735,61.4580671465956,67.611183444117,,
,,,,,,,,,,,,,,,,,,,,,,,,,835.338,-55.049173803287,-55.049173803287,5586.13281016694,-55.049173803287,61.5107481064188,67.6385938463647,,
,,,,,,,,,,,,,,,,,,,,,,,,,835.518,-66.4885987587477,-66.4885987587477,5563.50132603149,-66.4885987587477,61.5320874354231,67.6660042486123,,
,,,,,,,,,,,,,,,,,,,,,,,,,835.698,-74.8573687329481,-74.8573687329481,5541.15100509656,-74.8573687329481,61.7468412125645,67.69341465086,,
,,,,,,,,,,,,,,,,,,,,,,,,,835.879,-66.2804043004289,-66.2804043004289,5518.79676793678,-66.2804043004289,61.7545607736715,67.7208250531077,,
,,,,,,,,,,,,,,,,,,,,,,,,,836.059,-55.9233414231421,-55.9233414231421,5496.52425051403,-55.9233414231421,61.7611772418225,67.7482354553553,,
,,,,,,,,,,,,,,,,,,,,,,,,,836.239,-57.8449578251602,-57.8449578251602,5474.05677600697,-57.8449578251602,61.7619218830439,67.775645857603,,
,,,,,,,,,,,,,,,,,,,,,,,,,836.42,-28.0276573957235,-28.0276573957235,5451.12765739571,-28.0276573957235,61.8341201368457,67.8030562598506,,
,,,,,,,,,,,,,,,,,,,,,,,,,836.6,-27.1130588103406,-27.1130588103406,5427.87124062851,-27.1130588103406,62.2005059477415,67.8304666620983,,
,,,,,,,,,,,,,,,,,,,,,,,,,836.78,-21.7439718440874,-21.7439718440874,5404.06942638953,-21.7439718440874,62.2207202350796,67.8578770643459,,
,,,,,,,,,,,,,,,,,,,,,,,,,836.961,11.1805351279909,11.1805351279909,5379.52310123563,11.1805351279909,62.3347200167352,67.8852874665936,,
,,,,,,,,,,,,,,,,,,,,,,,,,837.141,-1.00805592283723,-1.00805592283723,5354.47623774102,-1.00805592283723,62.3844420036512,67.9126978688412,,
,,,,,,,,,,,,,,,,,,,,,,,,,837.321,10.1413060109335,10.1413060109335,5328.80505762544,10.1413060109335,62.435015295327,67.9401082710889,,
,,,,,,,,,,,,,,,,,,,,,,,,,837.501,22.9836981277622,22.9836981277622,5302.55812005405,22.9836981277622,62.7549888415474,67.9675186733365,,
,,,,,,,,,,,,,,,,,,,,,,,,,837.682,66.6246031170886,66.6246031170886,5275.67266961017,66.6246031170886,62.7663283981019,67.9949290755842,,
,,,,,,,,,,,,,,,,,,,,,,,,,837.862,76.5988589558983,76.5988589558983,5248.57023195319,76.5988589558983,62.7665317905621,68.0223394778318,,
,,,,,,,,,,,,,,,,,,,,,,,,,838.042,99.8122486118809,99.8122486118809,5221.26138775173,99.8122486118809,62.8211769379236,68.0497498800795,,
,,,,,,,,,,,,,,,,,,,,,,,,,838.222,98.4682534575404,98.4682534575404,5193.93356472427,98.4682534575404,62.8309398982544,68.0771602823271,,
,,,,,,,,,,,,,,,,,,,,,,,,,838.402,90.601811585715,90.601811585715,5166.79818841426,90.601811585715,62.8360047320225,68.1045706845748,,
,,,,,,,,,,,,,,,,,,,,,,,,,838.582,90.8787025455676,90.8787025455676,5140.08402472715,90.8787025455676,62.8495245942177,68.1319810868224,,
,,,,,,,,,,,,,,,,,,,,,,,,,838.763,112.420229301235,112.420229301235,5113.88795251693,112.420229301235,62.8613315408243,68.1593914890701,,
,,,,,,,,,,,,,,,,,,,,,,,,,838.943,-82.1228629067773,-82.1228629067773,5088.73922654314,-82.1228629067773,62.9869946572824,68.1868018913178,,
,,,,,,,,,,,,,,,,,,,,,,,,,839.123,-57.1787264453305,-57.1787264453305,5064.72509008168,-57.1787264453305,63.0382470168338,68.2142122935654,,
,,,,,,,,,,,,,,,,,,,,,,,,,839.303,-39.3578848355537,-39.3578848355537,5042.06333938103,-39.3578848355537,63.0505272897462,68.2416226958131,,
,,,,,,,,,,,,,,,,,,,,,,,,,839.483,-46.9152804551413,-46.9152804551413,5020.94800772788,-46.9152804551413,63.2160475249984,68.2690330980607,,
,,,,,,,,,,,,,,,,,,,,,,,,,839.663,-73.1225762558897,-73.1225762558897,5001.54166716495,-73.1225762558897,63.2720345940234,68.2964435003084,,
,,,,,,,,,,,,,,,,,,,,,,,,,839.843,-88.5040735599177,-88.5040735599177,4983.96861901445,-88.5040735599177,63.2757341336696,68.323853902556,,
,,,,,,,,,,,,,,,,,,,,,,,,,840.023,-103.564705225202,-103.564705225202,4968.30925067973,-103.564705225202,63.3061484375842,68.3512643048037,,
,,,,,,,,,,,,,,,,,,,,,,,,,840.203,-95.0648907017458,-95.0648907017458,4954.59579979264,-95.0648907017458,63.3125761602905,68.3786747070513,,
,,,,,,,,,,,,,,,,,,,,,,,,,840.383,-92.9597196554532,-92.9597196554532,4942.80971965546,-92.9597196554532,63.3857245040683,68.406085109299,,
,,,,,,,,,,,,,,,,,,,,,,,,,840.563,-96.6216927009373,-96.6216927009373,4932.88078361003,-96.6216927009373,63.4191821161326,68.4334955115466,,
,,,,,,,,,,,,,,,,,,,,,,,,,840.742,-114.161738594412,-114.161738594412,4924.72901132167,-114.161738594412,63.4943947780241,68.4609059137943,,
,,,,,,,,,,,,,,,,,,,,,,,,,840.922,91.6838785211439,91.6838785211439,4918.09521238793,91.6838785211439,63.5797610775098,68.4883163160419,,
,,,,,,,,,,,,,,,,,,,,,,,,,841.102,86.9090723529953,86.9090723529953,4912.81729128339,86.9090723529953,63.6386812266285,68.5157267182896,,
,,,,,,,,,,,,,,,,,,,,,,,,,841.282,87.9163604643545,87.9163604643545,4908.64545771746,87.9163604643545,63.8199139471501,68.5431371205372,,
,,,,,,,,,,,,,,,,,,,,,,,,,841.462,90.518203548083,90.518203548083,4905.29997827011,90.518203548083,63.8449388279914,68.5705475227849,,
,,,,,,,,,,,,,,,,,,,,,,,,,841.642,77.3274134153617,77.3274134153617,4902.47985931191,77.3274134153617,63.8917403405801,68.5979579250325,,
,,,,,,,,,,,,,,,,,,,,,,,,,841.822,81.239435742682,81.239435742682,4899.87238243914,81.239435742682,63.8966118804035,68.6253683272802,,
,,,,,,,,,,,,,,,,,,,,,,,,,842.001,91.0073168183881,91.0073168183881,4897.17904681798,91.0073168183881,63.9431338783384,68.6527787295279,,
,,,,,,,,,,,,,,,,,,,,,,,,,842.181,68.4293223422865,68.4293223422865,4894.06522311223,68.4293223422865,63.95181138927,68.6801891317755,,
,,,,,,,,,,,,,,,,,,,,,,,,,842.361,81.3594927242812,81.3594927242812,4890.25778000297,81.3594927242812,63.9571334813318,68.7075995340232,,
