Independent Variable	Fit Peak 1	Fit Peak 2	Fit Peak 3	Fit Peak 4	Fit Peak 5	Fit Peak 6	Fit Peak 7	Fit Peak 8	Fit Peak 9	Fit Peak 10	Fit Peak 11	Fit Peak 12	Cumulative Fit Peak	Independent Variable	Regular Residual F"Smoothed Y2"	Regular Residual F"Smoothed Y2"	Fitted Y	Regular Residual F"Smoothed Y2"	Regular Residual F"Smoothed Y2"	Percentiles	Reference X	Reference Line
																					mu = -0.027843	sigma = 188.204693
														874.075	27.3196846232313	27.3196846232313	3272.0015550462	27.3196846232313	82.2649731341085	73.5866511341054		
														874.252	32.4119158665853	32.4119158665853	3262.05155520781	32.4119158665853	82.3542124854996	73.614061536353		
														874.428	38.0912562677913	38.0912562677913	3252.52998340163	38.0912562677913	82.3857921520237	73.6414719386007		
														874.605	42.4360892257828	42.4360892257828	3243.32746449324	42.4360892257828	82.4982746163141	73.6688823408484		
														874.781	46.3260919142849	46.3260919142849	3234.54597420142	46.3260919142849	82.5366508557336	73.696292743096		
														874.958	52.0134230956755	52.0134230956755	3226.08285789606	52.0134230956755	82.5764279431282	73.7237031453436		
														875.134	57.5273662320833	57.5273662320833	3218.03007178446	57.5273662320833	82.6168054194989	73.7511135475913		
														875.311	61.4745348501165	61.4745348501165	3210.29158085237	61.4745348501165	82.6486273963644	73.778523949839		
														875.487	55.9702272094728	55.9702272094728	3202.94952485665	55.9702272094728	82.6860603898774	73.8059343520866		
														875.663	52.5068112907757	52.5068112907757	3195.9531060646	52.5068112907757	82.7065277611368	73.8333447543343		
														875.84	50.0446978068212	50.0446978068212	3189.25860797831	50.0446978068212	82.8077014011822	73.8607551565819		
														876.016	47.7372869299288	47.7372869299288	3182.93403538413	47.7372869299288	82.8892684251167	73.8881655588296		
														876.193	43.1769627770991	43.1769627770991	3176.89907028076	43.1769627770991	82.9496784265884	73.9155759610772		
														876.369	39.9605098102838	39.9605098102838	3171.21279597485	39.9605098102838	82.9629488041071	73.9429863633249		
														876.545	35.5769934113632	35.5769934113632	3165.83044460517	35.5769934113632	83.0318758749333	73.9703967655725		
														876.722	33.3652749956673	33.3652749956673	3160.71348533491	33.3652749956673	83.0416649053607	73.9978071678202		
														876.898	29.2166856571566	29.2166856571566	3155.90860359904	29.2166856571566	83.0681069319883	74.0252175700678		
														877.074	23.7988548629583	23.7988548629583	3151.37436827755	23.7988548629583	83.2248567393635	74.0526279723155		
														877.25	21.2539005917715	21.2539005917715	3147.09849610244	21.2539005917715	83.5865026355498	74.0800383745631		
														877.427	19.6026669549901	19.6026669549901	3143.04592808634	19.6026669549901	83.6493825949035	74.1074487768108		
														877.603	16.5447633647782	16.5447633647782	3139.24903828812	16.5447633647782	83.710244755586	74.1348591790585		
														877.779	8.88487954917946	8.88487954917946	3135.67040970702	8.88487954917946	83.7443027744243	74.1622695813061		
														877.955	0.36109468115319	0.36109468115319	3132.29576482299	0.36109468115319	83.8486380455247	74.1896799835538		
														878.132	-6.1679636483168	-6.1679636483168	3129.09283968138	-6.1679636483168	83.8783529532245	74.2170903858014		
														878.308	-16.5456939046198	-16.5456939046198	3126.08271869802	-16.5456939046198	83.8987112220379	74.2445007880491		
														878.484	-22.8171375215315	-22.8171375215315	3123.2314350422	-22.8171375215315	83.9353171660384	74.2719111902967		
														878.66	-30.653543018896	-30.653543018896	3120.52337772964	-30.653543018896	83.9715114170184	74.2993215925444		
														878.836	-36.4509869503381	-36.4509869503381	3117.94272248754	-36.4509869503381	84.0061588375975	74.326731994792		
														879.012	-43.1722444449479	-43.1722444449479	3115.47348411438	-43.1722444449479	84.023986742634	74.3541423970397		
														879.188	-49.6841992796326	-49.6841992796326	3113.09957118047	-49.6841992796326	84.059323829475	74.3815527992873		
														879.364	-55.4966612783101	-55.4966612783101	3110.8048430965	-55.4966612783101	84.0719215441909	74.408963201535		
														879.54	-62.3198637861569	-62.3198637861569	3108.57316957128	-62.3198637861569	84.0888561395579	74.4363736037826		
														879.716	-65.0432858602871	-65.0432858602871	3106.38849247186	-65.0432858602871	84.1167901013694	74.4637840060303		
														879.892	-67.47637769211	-67.47637769211	3104.23489008881	-67.47637769211	84.1400507148045	74.4911944082779		
														880.068	-70.8556520605634	-70.8556520605634	3102.09664379611	-70.8556520605634	84.1493853654154	74.5186048105256		
														880.244	-72.2376459221559	-72.2376459221559	3099.95830707919	-72.2376459221559	84.1944039207988	74.5460152127732		
														880.42	-73.4182479595911	-73.4182479595911	3097.80477688521	-73.4182479595911	84.2049349380786	74.5734256150209		
														880.596	-71.9963259047436	-71.9963259047436	3095.62136722707	-71.9963259047436	84.2309710660047	74.6008360172686		
														880.772	-70.5979345328014	-70.5979345328014	3093.39388494603	-70.5979345328014	84.2429022275583	74.6282464195162		
														880.948	-64.3350711442108	-64.3350711442108	3091.10870750786	-64.3350711442108	84.2843304031521	74.6556568217639		
														881.124	-59.8802180445564	-59.8802180445564	3088.75286267266	-59.8802180445564	84.3477335233749	74.6830672240115		
														881.3	-52.3636966175109	-52.3636966175109	3086.31410984066	-52.3636966175109	84.4918219835054	74.7104776262592		
														881.475	-42.3642971039881	-42.3642971039881	3083.79570206268	-42.3642971039881	84.493280589719	74.7378880285068		
														881.651	-34.0909387745851	-34.0909387745851	3081.15837679112	-34.0909387745851	84.4983634767559	74.7652984307545		
														881.827	-24.2475225177986	-24.2475225177986	3078.40669607153	-24.2475225177986	84.5671759003146	74.7927088330021		
														882.003	-14.7722597451429	-14.7722597451429	3075.53217710052	-14.7722597451429	84.7592115182154	74.8201192352498		
														882.178	-3.99948724476417	-3.99948724476417	3072.54494179023	-3.99948724476417	84.9767334326534	74.8475296374974		
														882.354	3.50728310718114	3.50728310718114	3069.40478300853	3.50728310718114	85.0185390149345	74.8749400397451		
														882.53	8.07464914873708	8.07464914873708	3066.12361531408	8.07464914873708	85.1621237071445	74.9023504419927		
														882.706	12.2446656507818	12.2446656507818	3062.69806162195	12.2446656507818	85.1766718502899	74.9297608442404		
														882.881	11.7334778365403	11.7334778365403	3059.14693538661	11.7334778365403	85.2889464439738	74.957171246488		
														883.057	11.1349037676264	11.1349037676264	3055.42931110841	11.1349037676264	85.4096046745269	74.9845816487357		
														883.233	5.16406730673043	5.16406730673043	3051.56634591641	5.16406730673043	85.4475865034299	75.0119920509833		
														883.408	0.480376520485152	0.480376520485152	3047.58416893407	0.480376520485152	85.4525238466007	75.039402453231		
														883.584	-2.79081936275907	-2.79081936275907	3043.44197638756	-2.79081936275907	85.4682104067101	75.0668128554787		
														883.759	-6.48023524595192	-6.48023524595192	3039.1932930972	-6.48023524595192	85.5823725123962	75.0942232577263		
														883.935	-9.37964418824413	-9.37964418824413	3034.79790865106	-9.37964418824413	85.634762263267	75.121633659974		
														884.111	-13.199017113453	-13.199017113453	3030.29000884899	-13.199017113453	85.6558757803878	75.1490440622216		
														884.286	-15.7259128076548	-15.7259128076548	3025.70822685725	-15.7259128076548	85.7272518308673	75.1764544644693		
														884.462	-22.7950797674348	-22.7950797674348	3021.01425332116	-22.7950797674348	85.8000507924683	75.2038648667169		
														884.637	-29.7366217868912	-29.7366217868912	3016.27728294392	-29.7366217868912	85.91915058172	75.2312752689646		
														884.813	-34.8725506910487	-34.8725506910487	3011.46106308775	-34.8725506910487	86.0859872958672	75.2586856712122		
														884.988	-38.547956779963	-38.547956779963	3006.63994025105	-38.547956779963	86.322683485771	75.2860960734599		
														885.164	-40.5433136880165	-40.5433136880165	3001.78042112604	-40.5433136880165	86.4003965132613	75.3135064757075		
														885.339	-43.2049011045456	-43.2049011045456	2996.96093416241	-43.2049011045456	86.5302782171957	75.3409168779552		
														885.514	-45.5820414658301	-45.5820414658301	2992.17865303608	-45.5820414658301	86.5399050272351	75.3683272802028		
														885.69	-49.8070856159757	-49.8070856159757	2987.43320131846	-49.8070856159757	86.5974886512722	75.3957376824505		
														885.865	-53.3553798899011	-53.3553798899011	2982.80645427007	-53.3553798899011	86.6691838903644	75.4231480846981		
														886.04	-58.6153444159354	-58.6153444159354	2978.30038573825	-58.6153444159354	86.804508797966	75.4505584869458		
														886.216	-61.750830116318	-61.750830116318	2973.92091276095	-61.750830116318	86.9059349721331	75.4779688891934		
														886.391	-53.3310336317081	-53.3310336317081	2969.74938073915	-53.3310336317081	86.9421890815843	75.5053792914411		
														886.566	-46.0056624497302	-46.0056624497302	2965.79227401998	-46.0056624497302	87.0616662862626	75.5327896936888		
														886.742	-39.0593692007242	-39.0593692007242	2962.0619311842	-39.0593692007242	87.1108609438654	75.5602000959364		
														886.917	-33.4986529374437	-33.4986529374437	2958.63385954902	-33.4986529374437	87.1254367209185	75.5876104981841		
														887.092	-25.610873125428	-25.610873125428	2955.51913758825	-25.610873125428	87.1493062071188	75.6150209004317		
														887.267	-18.5769067054425	-18.5769067054425	2952.75054306908	-18.5769067054425	87.161354805361	75.6424313026794		
														887.443	-11.2825994286322	-11.2825994286322	2950.34780604021	-11.2825994286322	87.2792239408252	75.669841704927		
														887.618	-3.60058526879584	-3.60058526879584	2948.36975882252	-3.60058526879584	87.4978762025801	75.6972521071747		
														887.793	3.16743976836005	3.16743976836005	2946.83181642999	3.16743976836005	87.515700109087	75.7246625094223		
														887.968	14.8659034093798	14.8659034093798	2945.76260898732	14.8659034093798	87.6462642966517	75.75207291167		
														888.143	23.8178388733213	23.8178388733213	2945.18885534155	23.8178388733213	87.6988988068879	75.7794833139176		
														888.318	28.3231078555255	28.3231078555255	2945.13499131803	28.3231078555255	87.7102130986777	75.8068937161653		
														888.494	35.1426613928925	35.1426613928925	2945.62717331786	35.1426613928925	87.7436190129663	75.8343041184129		
														888.669	42.5876594327856	42.5876594327856	2946.67862155895	42.5876594327856	87.80504047318	75.8617145206606		
														888.844	51.7587716578346	51.7587716578346	2948.30585644134	51.7587716578346	87.9089968575556	75.8891249229083		
														889.019	59.2086386562587	59.2086386562587	2950.52036960821	59.2086386562587	87.9792141073451	75.9165353251559		
														889.194	66.3006792607557	66.3006792607557	2953.3294860285	66.3006792607557	87.9890446859154	75.9439457274035		
														889.369	68.9363873281472	68.9363873281472	2956.73600936607	68.9363873281472	88.0372273987002	75.9713561296512		
														889.544	71.9923636760868	71.9923636760868	2960.7378842578	71.9923636760868	88.0678073760064	75.9987665318989		
														889.719	73.8846820741674	73.8846820741674	2965.32787990931	73.8846820741674	88.2010419300332	76.0261769341465		
														889.894	70.4118245135687	70.4118245135687	2970.49329945338	70.4118245135687	88.2642445906574	76.0535873363942		
														890.069	64.3509747198259	64.3509747198259	2976.21571949505	64.3509747198259	88.3343356595742	76.0809977386418		
														890.243	56.0513133818167	56.0513133818167	2982.43356265125	56.0513133818167	88.4319773592324	76.1084081408895		
														890.418	46.1487484191166	46.1487484191166	2989.18794579576	46.1487484191166	88.4564316457695	76.1358185431371		
														890.593	35.1206455902939	35.1206455902939	2996.40786680641	35.1206455902939	88.5231447959231	76.1632289453848		
														890.768	20.505026044535	20.505026044535	3004.05018056703	20.505026044535	88.6058182220449	76.1906393476324		
														890.943	5.36419234319328	5.36419234319328	3012.06531178904	5.36419234319328	88.7003717942739	76.2180497498801		
														891.118	-11.2612263856208	-11.2612263856208	3020.39725944347	-11.2612263856208	88.7030343248618	76.2454601521277		
														891.293	-24.4682847790536	-24.4682847790536	3028.98365667988	-24.4682847790536	88.7258280498577	76.2728705543754		
														891.467	-37.0828922851288	-37.0828922851288	3037.70537162396	-37.0828922851288	88.8732566043209	76.300280956623		
														891.642	-50.4342070446073	-50.4342070446073	3046.58833927601	-50.4342070446073	88.8896128562067	76.3276913588707		
														891.817	-61.836541939716	-61.836541939716	3055.50240970832	-61.836541939716	88.8945626831337	76.3551017611183		
														891.992	-67.7847788201398	-67.7847788201398	3064.36155567964	-67.7847788201398	88.9041421482957	76.382512163366		
														892.166	-73.6221516996884	-73.6221516996884	3073.02537484018	-73.6221516996884	89.2002458641357	76.4099225656137		
														892.341	-82.890180808281	-82.890180808281	3081.49794940332	-82.890180808281	89.2630803103684	76.4373329678613		
														892.516	-91.2241182280559	-91.2241182280559	3089.62874632722	-91.2241182280559	89.2809157978861	76.464743370109		
														892.69	-95.0923162953623	-95.0923162953623	3097.27132455982	-95.0923162953623	89.3667982845489	76.4921537723566		
														892.865	-102.769358372119	-102.769358372119	3104.40687903328	-102.769358372119	89.4434463928253	76.5195641746043		
														893.04	-109.022731654375	-109.022731654375	3110.8804176048	-109.022731654375	89.4870913631216	76.5469745768519		
														893.214	-114.54021751479	-114.54021751479	3116.55021751479	-114.54021751479	89.703673969799	76.5743849790996		
														893.389	-122.930518002562	-122.930518002562	3121.36927833314	-122.930518002562	89.7047358821774	76.6017953813472		
														893.563	-127.527511474211	-127.527511474211	3125.17081725934	-127.527511474211	89.7186894764018	76.6292057835949		
														893.738	-133.458658977142	-133.458658977142	3127.88634492756	-133.458658977142	89.9504098854445	76.6566161858425		
														893.912	-141.632345648359	-141.632345648359	3129.37465969794	-141.632345648359	90.0468829757242	76.6840265880902		
														894.087	-149.553342580723	-149.553342580723	3129.54383844849	-149.553342580723	90.0626616225054	76.7114369903378		
														894.261	-151.224208164575	-151.224208164575	3128.28652221417	-151.224208164575	90.2384894311651	76.7388473925855		
														894.436	-154.838031536114	-154.838031536114	3125.4856348419	-154.838031536114	90.2441831825688	76.7662577948331		
														894.61	-161.801921598126	-161.801921598126	3121.07572325102	-161.801921598126	90.3067267012909	76.7936681970808		
														894.785	-163.221931582084	-163.221931582084	3114.91308860688	-163.221931582084	90.3428224492789	76.8210785993284		
														894.959	-162.737890566437	-162.737890566437	3106.98177486397	-162.737890566437	90.3432131190784	76.8484890015761		
														895.134	-160.956704944161	-160.956704944161	3097.11025866317	-160.956704944161	90.439158008865	76.8758994038238		
														895.308	-154.906203500388	-154.906203500388	3085.33893077312	-154.906203500388	90.5768825178604	76.9033098060714		
														895.482	-150.259713938271	-150.259713938271	3071.55268914488	-150.259713938271	90.7412971415677	76.9307202083191		
														895.657	-141.092843456128	-141.092843456128	3055.5986285801	-141.092843456128	90.8155549965306	76.9581306105667		
														895.831	-131.433742687521	-131.433742687521	3037.61217243959	-131.433742687521	90.8582402764266	76.9855410128144		
														896.005	-119.585888885231	-119.585888885231	3017.47093020755	-119.585888885231	90.9430526518581	77.012951415062		
														896.18	-108.518552527028	-108.518552527028	2995.01285004769	-108.518552527028	90.9946445487556	77.0403618173097		
														896.354	-90.7362570727346	-90.7362570727346	2970.47724880828	-90.7362570727346	91.015060110894	77.0677722195573		
														896.528	-69.173544799196	-69.173544799196	2943.73519769176	-69.173544799196	91.0216144940046	77.095182621805		
														896.702	-46.6941841190564	-46.6941841190564	2914.79029982154	-46.6941841190564	91.0334455734551	77.1225930240526		
														896.877	-24.7181988180673	-24.7181988180673	2883.47150460319	-24.7181988180673	91.2653639886739	77.1500034263003		
														897.051	-5.11778976819915	-5.11778976819915	2850.16159142109	-5.11778976819915	91.32476690925	77.1774138285479		
														897.225	14.9525509661798	14.9525509661798	2814.72306886853	14.9525509661798	91.3266717004401	77.2048242307956		
														897.399	39.3740552167983	39.3740552167983	2777.20139932866	39.3740552167983	91.3356564623464	77.2322346330432		
														897.573	61.8287822550228	61.8287822550228	2737.65204419126	61.8287822550228	91.3661332417701	77.2596450352909		
														897.747	84.9767334326534	84.9767334326534	2696.14012607149	84.9767334326534	91.4323732974719	77.2870554375385		
														897.922	106.476279311846	106.476279311846	2652.48529093609	106.476279311846	91.4448663284743	77.3144658397862		
														898.096	128.47006774586	128.47006774586	2607.27001489877	128.47006774586	91.465409892869	77.3418762420338		
														898.27	144.1036891642	144.1036891642	2560.341600092	144.1036891642	91.5093305132352	77.3692866442815		
														898.444	159.659030074723	159.659030074723	2511.79906909884	159.659030074723	91.6092781223301	77.3966970465292		
														898.618	176.29928652836	176.29928652836	2461.74839942206	176.29928652836	91.6821065855131	77.4241074487768		
														898.792	193.55685940697	193.55685940697	2410.30181827898	193.55685940697	91.6939054230338	77.4515178510245		
														898.966	213.700462640518	213.700462640518	2357.57705802064	213.700462640518	91.7733543262093	77.4789282532721		
														899.14	232.61325507479	232.61325507479	2303.69657963596	232.61325507479	91.7842538572174	77.5063386555198		
														899.314	244.228103979331	244.228103979331	2248.78677205373	244.228103979331	91.8230982765278	77.5337490577674		
														899.488	254.339476467405	254.339476467405	2192.97713510284	254.339476467405	91.8452717812668	77.5611594600151		
														899.662	266.234347624515	266.234347624515	2136.39945402838	266.234347624515	91.8698808811109	77.5885698622627		
														899.835	278.772163933394	278.772163933394	2079.51734019884	278.772163933394	92.0974642280053	77.6159802645104		
														900.009	287.078021774167	287.078021774167	2021.80644103575	287.078021774167	92.1846547472076	77.643390666758		
														900.183	296.902749629862	296.902749629862	1963.72758094865	296.902749629862	92.228222552626	77.6708010690057		
														900.357	301.309434943469	301.309434943469	1905.41354026314	301.309434943469	92.3224039447548	77.6982114712533		
														900.531	301.165839099605	301.165839099605	1846.99540056982	301.165839099605	92.5627092306095	77.725621873501		
														900.705	297.917267696423	297.917267696423	1788.60182321267	297.917267696423	92.5830966004119	77.7530322757487		
														900.878	289.783926147076	289.783926147076	1730.69243748929	289.783926147076	92.5876646668448	77.7804426779963		
														901.052	279.158915121745	279.158915121745	1672.71901876255	279.158915121745	92.6441644383895	77.8078530802439		
														901.226	270.362408968464	270.362408968464	1615.13436789104	270.362408968464	92.798384600268	77.8352634824916		
														901.4	263.163160601682	263.163160601682	1558.05113691898	263.163160601682	92.9474880012433	77.8626738847393		
														901.573	248.05924988737	248.05924988737	1501.89926250933	248.05924988737	93.2289578494422	77.8900842869869		
														901.747	233.452155344476	233.452155344476	1446.13065457288	233.452155344476	93.285892006402	77.9174946892346		
														901.921	220.815641819736	220.815641819736	1391.16716809762	220.815641819736	93.5907865783363	77.9449050914822		
														902.095	206.70956876572	206.70956876572	1337.09778660618	206.70956876572	93.6441596625809	77.9723154937299		
														902.268	196.047137256646	196.047137256646	1284.30699497476	196.047137256646	93.7045110464737	77.9997258959775		
														902.442	187.078457362306	187.078457362306	1232.25955916662	187.078457362306	93.7720231437661	78.0271362982252		
														902.615	177.716130838317	177.716130838317	1181.62130717822	177.716130838317	93.8231063935689	78.0545467004728		
														902.789	167.502767643384	167.502767643384	1131.86789351365	167.502767643384	93.8810132512522	78.0819571027205		
														902.963	156.680588676705	156.680588676705	1083.34957661256	156.680588676705	93.9969508793663	78.1093675049681		
														903.136	144.985249088119	144.985249088119	1036.3812798375	144.985249088119	94.0062149013727	78.1367779072158		
														903.31	130.905823759711	130.905823759711	990.460044008887	130.905823759711	94.1164684135244	78.1641883094634		
														903.483	120.19488374524	120.19488374524	946.14652121344	120.19488374524	94.4884321303575	78.1915987117111		
														903.657	107.278463784265	107.278463784265	902.955255224	107.278463784265	94.6056870309631	78.2190091139587		
														903.83	91.3356564623464	91.3356564623464	861.402525355839	91.3356564623464	94.6259498798643	78.2464195162064		
														904.004	76.7425875912668	76.7425875912668	821.021875218654	76.7425875912668	94.7094828141994	78.2738299184541		
														904.177	60.5053610401083	60.5053610401083	782.285382761548	60.5053610401083	94.7178415622134	78.3012403207017		
														904.35	41.9269462519769	41.9269462519769	744.959252095131	41.9269462519769	94.812934885146	78.3286507229494		
														904.524	24.3448578404095	24.3448578404095	708.837042986041	24.3448578404095	94.8746079879145	78.356061125197		
														904.697	-0.0614789243754785	-0.0614789243754785	674.326107023552	-0.0614789243754785	95.1480269321569	78.3834715274447		
														904.871	-22.7903161204667	-22.7903161204667	641.014944219644	-22.7903161204667	95.1646013026923	78.4108819296923		
														905.044	-56.072340250058	-56.072340250058	609.269778266592	-56.072340250058	95.1946255791809	78.43829233194		
														905.217	-90.2982939722979	-90.2982939722979	578.874740253292	-90.2982939722979	95.3046762809245	78.4657027341876		
														905.391	-123.503025786596	-123.503025786596	549.641703472551	-123.503025786596	95.367443054374	78.4931131364353		
														905.564	-155.690518874022	-155.690518874022	521.87952713849	-155.690518874022	95.4517234688681	78.5205235386829		
														905.737	-187.116201227958	-187.116201227958	495.386614451102	-187.116201227958	95.4819189333302	78.5479339409306		
														905.91	-221.048384946761	-221.048384946761	470.13078164098	-221.048384946761	95.6207182484511	78.5753443431782		
														906.084	-254.473748077027	-254.473748077027	445.942177829097	-254.473748077027	95.7206014566843	78.6027547454259		
														906.257	-286.127722856419	-286.127722856419	423.062681534108	-286.127722856419	95.7858131671164	78.6301651476736		
														906.43	-317.91227588399	-317.91227588399	401.31244117325	-317.91227588399	95.8552691967707	78.6575755499212		
														906.603	-332.220472255254	-332.220472255254	380.6529515941	-332.220472255254	95.9065717448595	78.6849859521688		
														906.776	-344.56727852681	-344.56727852681	361.044881832599	-344.56727852681	95.9463552859511	78.7123963544165		
														906.949	-335.381152436187	-335.381152436187	342.448342518835	-335.381152436187	95.9471840971753	78.7398067566642		
														907.123	-321.803388631844	-321.803388631844	324.723884499616	-321.803388631844	96.0800681755388	78.7672171589118		
														907.296	-308.330210181952	-308.330210181952	308.035003570386	-308.330210181952	96.2476110759526	78.7946275611595		
														907.469	-296.831011852739	-296.831011852739	292.236796976709	-296.831011852739	96.3510793736407	78.8220379634071		
														907.642	-279.751015607643	-279.751015607643	277.289445359713	-279.751015607643	96.4702032763228	78.8494483656548		
														907.815	-260.7743720559	-260.7743720559	263.153628254251	-260.7743720559	96.5220277654892	78.8768587679024		
														907.988	-241.944314343358	-241.944314343358	249.790677979725	-241.944314343358	96.6518304553515	78.9042691701501		
														908.161	-220.210318359471	-220.210318359471	237.162715053689	-220.210318359471	96.8081795802723	78.9316795723977		
														908.334	-197.228054966494	-197.228054966494	225.2327657103	-197.228054966494	96.8615168762772	78.9590899746454		
														908.507	-182.33800272514	-182.33800272514	213.964862229276	-182.33800272514	96.8758168878762	78.986500376893		
														908.68	-176.182556636609	-176.182556636609	203.324126884547	-176.182556636609	96.9552836835346	79.0139107791407		
														908.853	-186.479567679186	-186.479567679186	193.276840406462	-186.479567679186	97.0930515751509	79.0413211813883		
														909.026	-209.743719057831	-209.743719057831	183.790495917339	-209.743719057831	97.2705617389229	79.068731583636		
														909.199	-237.413426125503	-237.413426125503	174.833839348647	-237.413426125503	97.2880330139815	79.0961419858836		
														909.371	-260.688119932715	-260.688119932715	166.424400924455	-260.688119932715	97.3035379516721	79.1235523881313		
														909.544	-287.294862911547	-287.294862911547	158.435854647088	-287.294862911547	97.4880976233169	79.150962790379		
														909.717	-309.826417894881	-309.826417894881	150.891045994058	-309.826417894881	97.5539460781038	79.1783731926266		
														909.89	-331.709601163722	-331.709601163722	143.764063973643	-331.709601163722	97.6983098317278	79.2057835948743		
														910.063	-358.454163525771	-358.454163525771	137.030031294369	-358.454163525771	97.7107213005531	79.2331939971219		
														910.236	-384.315509762962	-384.315509762962	130.665427118338	-384.315509762962	97.7456676024012	79.2606043993696		
														910.408	-408.019074868549	-408.019074868549	124.68180214128	-408.019074868549	97.8028581456906	79.2880148016172		
														910.581	-414.884401751276	-414.884401751276	118.988616627313	-414.884401751276	97.8127639664031	79.3154252038649		
														910.754	-407.280266872913	-407.280266872913	113.601754476223	-407.280266872913	97.8368618651778	79.3428356061125		
														910.927	-376.23445343287	-376.23445343287	108.502469961799	-376.23445343287	97.9578001126511	79.3702460083602		
														911.099	-334.975247909274	-334.975247909274	103.700289231592	-334.975247909274	98.0471883763789	79.3976564106078		
														911.272	-295.717901576681	-295.717901576681	99.1228602543715	-295.717901576681	98.0892396303971	79.4250668128555		
														911.445	-257.206257079745	-257.206257079745	94.783281873137	-257.206257079745	98.1704561766503	79.4524772151031		
														911.617	-222.241352514311	-222.241352514311	90.6901128448937	-222.241352514311	98.1979218446927	79.4798876173508		
														911.79	-186.513688744408	-186.513688744408	86.782118496478	-186.513688744408	98.2498114891257	79.5072980195984		
														911.962	-148.210973781923	-148.210973781923	83.0918002282078	-148.210973781923	98.3218616112381	79.5347084218461		
														912.135	-108.750982660533	-108.750982660533	79.5642884456604	-108.750982660533	98.56179831235	79.5621188240937		
														912.308	-71.2755603946036	-71.2755603946036	76.2103537830371	-71.2755603946036	98.7771162638314	79.5895292263414		
														912.48	-42.9010354673796	-42.9010354673796	73.0374817483753	-42.9010354673796	98.8441704252982	79.6169396285891		
														912.653	-21.5833002393651	-21.5833002393651	69.9990027187075	-21.5833002393651	98.9061477596379	79.6443500308367		
														912.825	-26.6602351721331	-26.6602351721331	67.1209789737895	-26.6602351721331	98.9525357659804	79.6717604330844		
														912.998	-36.1714928979877	-36.1714928979877	64.3614102533634	-36.1714928979877	99.1127855148557	79.699170835332		
														913.17	-45.5037082732349	-45.5037082732349	61.744286785635	-45.5037082732349	99.1549134491631	79.7265812375797		
														913.343	-53.1801569152653	-53.1801569152653	59.2317271632028	-53.1801569152653	99.3090390683471	79.7539916398273		
														913.515	-62.1681848392182	-62.1681848392182	56.8458707896352	-62.1681848392182	99.403849452179	79.781402042075		
														913.687	-72.0402245858554	-72.0402245858554	54.5654311974292	-72.0402245858554	99.4420770747781	79.8088124443226		
														913.86	-81.7114212281007	-81.7114212281007	52.371999740501	-81.7114212281007	99.4698605758524	79.8362228465703		
														914.032	-94.4851226039854	-94.4851226039854	50.2852878932451	-94.4851226039854	99.9411430023306	79.8636332488179		
														914.205	-105.592732307676	-105.592732307676	48.2757075142911	-105.592732307676	100.223831496748	79.8910436510656		
														914.377	-118.302040709917	-118.302040709917	46.3615448421524	-118.302040709917	100.25511264833	79.9184540533132		
														914.549	-132.258221777005	-132.258221777005	44.5263209505624	-132.258221777005	100.32654427879	79.9458644555609		
														914.721	-117.905217631604	-117.905217631604	42.7657134993763	-117.905217631604	100.377438637114	79.9732748578085		
														914.894	-106.135048855479	-106.135048855479	41.0660405910196	-106.135048855479	100.391680308584	80.0006852600562		
														915.066	-136.839573665358	-136.839573665358	39.4431273843695	-136.839573665358	100.464754839648	80.0280956623038		
														915.238	-168.741307201858	-168.741307201858	37.8833733175643	-168.741307201858	100.499155586358	80.0555060645515		
														915.41	-207.371351763266	-207.371351763266	36.3834178789716	-207.371351763266	100.567769464534	80.0829164667991		
														915.583	-245.812859543989	-245.812859543989	34.9318678084555	-245.812859543989	100.715345142559	80.1103268690468		
														915.755	-285.399868903451	-285.399868903451	33.5425135315541	-285.399868903451	100.718838496005	80.1377372712945		
														915.927	-324.969949902544	-324.969949902544	32.2039994893241	-324.969949902544	100.851407145863	80.1651476735421		
														916.099	-375.809632909007	-375.809632909007	30.9136824957873	-375.809632909007	100.971914029169	80.1925580757898		
														916.271	-423.513118369493	-423.513118369493	29.6690687827202	-423.513118369493	100.982687485757	80.2199684780374		
														916.443	-472.207721379721	-472.207721379721	28.4678040243523	-472.207721379721	101.066475807004	80.2473788802851		
														916.616	-535.374175746286	-535.374175746286	27.3010352504218	-535.374175746286	101.162684681625	80.2747892825327		
														916.788	-596.047742372179	-596.047742372179	26.1801390663961	-596.047742372179	101.36805374609	80.3021996847804		
														916.96	-577.32767123456	-577.32767123456	25.0962662758852	-577.32767123456	101.396245738206	80.329610087028		
														917.132	-559.387371108571	-559.387371108571	24.047536397831	-559.387371108571	101.403435275618	80.3570204892757		
														917.304	-523.641094979965	-523.641094979965	23.0321693601338	-523.641094979965	101.483322954589	80.3844308915233		
														917.476	-487.215669551493	-487.215669551493	22.048479468853	-487.215669551493	101.542411311754	80.411841293771		
														917.648	-450.634126045295	-450.634126045295	21.0948698469513	-450.634126045295	101.794195461354	80.4392516960186		
														917.82	-425.878257051299	-425.878257051299	20.1698272992357	-425.878257051299	101.812979592296	80.4666620982663		
														917.992	-382.413239877801	-382.413239877801	19.2719175637549	-382.413239877801	101.858872602612	80.494072500514		
														918.164	-341.343417276939	-341.343417276939	18.3997809133061	-341.343417276939	101.977863016399	80.5214829027616		
														918.335	-298.576574684881	-298.576574684881	17.5569879080258	-298.576574684881	101.991388914595	80.5488933050092		
