				Smoothed Y1	Smoothed Y2
			          	10 pts AAv smooth of B	10 pts AAv smooth of "Smoothed Y1"
428.93	-348.67	428.93	-478.88	-114.423636363636	-91.9977685950414
429.14	-1214.96	429.14	-1271.45	-94.5027272727273	-79.6254545454546
429.35	306.68	429.35	323.92	-95.8063636363636	-71.7214876033058
429.56	-1161.71	429.56	-1015.45	-99.3445454545454	-75.0220661157025
429.77	-389.63	429.77	-286.37	-112.936363636364	-75.5130578512397
429.98	-1249.77	429.98	-1347.22	10.1281818181818	-74.159090909091
430.189	-1092.08	430.189	-1224.34	1.93727272727274	-71.9926446280993
430.399	2797.01	430.399	2810.15	6.21909090909091	-71.6879338842976
430.609	1435.11	430.609	1438.02	-121.499090909091	-69.1659504132232
430.819	239.1	430.819	368.98	-101.205454545455	-66.0852892561984
431.029	-1413.61	431.029	-1521.3	-94.3163636363637	-72.2627272727274
431.238	-930.29	431.238	-970.4	-90.5927272727273	-89.5939669421488
431.448	-713.21	431.448	-816.8	-91.1509090909091	-106.502148760331
431.658	-3940.8	431.658	-2518.66	-68.0645454545455	-125.593636363636
431.867	-770.55	431.867	-847.52	-65.4572727272728	-121.835950413223
432.077	169.47	432.077	196.95	-180.888181818182	-120.312396694215
432.287	-1051.12	432.287	-1189.53	-180.515454545455	-117.790247933884
432.497	-913.91	432.497	-1040.03	-184.052727272727	-115.623553719008
432.706	60.93	432.706	-179.88	-203.787272727273	-112.779834710744
432.916	-395.77	432.916	-421.54	-80.1645454545454	-112.77958677686
433.125	-4391.36	433.125	-2991.74	-84.4463636363636	-113.625702479339
433.335	-1278.44	433.335	-1390.23	-66.5727272727272	-90.3361983471075
433.545	1279.47	433.545	1278.27	-66.7590909090909	-67.9945454545455
433.754	3821	433.754	3934.49	-59.87	-46.0591735537191
433.964	-1329.64	433.964	-1267.35	-68.0618181818181	-21.3650413223141
434.174	-991.73	434.174	-1021.6	-74.7645454545454	-6.43685950413232
434.383	2317.79	434.383	2148.66	75.2963636363637	9.91297520661148
434.593	-1198.57	434.593	-1334.93	65.2427272727273	14.9057851239668
434.802	1048.05	434.802	846.15	57.2363636363637	18.1045454545454
435.012	-1270.25	435.012	-1420.95	67.8481818181818	14.8715702479338
435.221	298.49	435.221	346.45	84.0454545454546	6.25628099173542
435.431	-463.35	435.431	-714.4	95.4018181818182	-0.378677685950542
435.64	-1038.83	435.64	-1040.03	-11.6518181818182	-23.2113223140497
435.85	-1274.35	435.85	-1187.48	-31.5727272727273	-44.3345454545456
436.059	288.25	436.059	285.01	-95.4327272727272	-64.1036363636365
436.269	853.49	436.269	737.61	-162.83	-85.429834710744
436.478	-971.25	436.478	-1126.04	-147.749090909091	-108.262314049587
436.688	-3314.13	436.688	-2305.67	-175.862727272727	-130.976198347108
436.897	-961.01	436.897	-878.24	-167.112727272727	-135.613719008265
437.107	-2752.98	437.107	-2252.42	-160.223636363637	-135.681404958678
437.316	27692.12	437.316	28282.79	-166.74	-126.897107438017
437.525	239.1	437.525	121.17	-167.111818181818	-106.992727272728
437.735	58.88	437.735	117.08	-154.450909090909	-90.1518181818184
437.944	-4.61	437.944	-102.06	-62.6645454545456	-71.5167768595043
438.154	2518.49	438.154	2529.58	-32.3172727272729	-53.6771900826448
438.363	-4.61	438.363	63.83	1.19454545454529	-35.8207438016531
438.572	3057.11	438.572	2945.32	56.1181818181818	-15.6285950413225
438.782	472.57	438.782	178.51	37.5009090909091	3.46330578512383
438.991	-870.9	438.991	-872.09	29.1227272727273	19.3731404958676
439.2	-240.12	439.2	-491.17	29.1227272727273	26.8203305785123
439.41	-1145.33	439.41	-1013.4	36.1972727272728	29.477603305785
439.619	-1118.7	439.619	-1132.19	55.3736363636364	31.3564462809917
439.828	142.85	439.828	229.71	42.8990909090909	27.937520661157
440.038	56.83	440.038	207.19	20.5572727272728	28.4790082644627
440.247	2278.88	440.247	2181.43	19.2545454545455	30.6115702479338
440.456	-1542.63	440.456	-1609.36	-3.08727272727272	33.2519008264462
440.665	617.97	440.665	475.47	21.8618181818182	34.5552066115702
440.875	882.16	440.875	907.59	18.51	22.3859504132231
441.084	349.69	441.084	301.39	43.4572727272727	12.3154545454545
441.293	-1792.48	441.293	-1779.34	52.5809090909091	4.78371900826438
441.502	-1190.38	441.502	-1195.67	58.1663636363636	-1.07247933884306
441.711	-1026.54	441.711	-1169.05	50.5336363636364	-4.82991735537198
441.92	427.51	441.92	450.89	-78.4881818181818	-11.1771074380166
442.13	-440.83	442.13	-628.39	-67.8763636363636	-17.084132231405
442.339	-1247.72	442.339	-1197.72	-62.2918181818182	-25.6822314049588
442.548	-522.74	442.548	-681.63	-45.1636363636363	-34.7712396694216
442.757	1725.93	442.757	1743.16	-44.4190909090909	-46.6698347107439
442.966	-4268.48	442.966	-2991.74	-47.9572727272727	-57.5191735537191
443.175	-1065.46	443.175	-1156.76	-46.4672727272727	-47.854958677686
443.384	1617.38	443.384	1507.65	-51.1218181818182	-41.6772727272728
443.593	1709.54	443.593	1534.27	-47.3981818181818	-37.6658677685951
443.803	-2101.73	443.803	-2115.21	-72.7181818181818	-35.7870247933885
444.012	-279.04	444.012	-382.63	-68.8090909090909	-31.6571074380166
444.221	-602.61	444.221	-595.62	27.8181818181818	-38.9855371900827
444.43	4726.2	444.43	4589.84	0.0781818181818194	-45.6877685950414
444.639	441.85	444.639	450.89	-18.1663636363636	-52.6777685950414
444.848	2096.61	444.848	2216.24	-24.4963636363637	-71.1432231404959
445.057	-1184.24	445.057	-1210.01	1.00999999999999	-94.6017355371902
445.266	-1642.98	445.266	-1429.14	-128.57	-118.263305785124
445.475	-2619.86	445.475	-2406.02	-120.191818181818	-149.135123966942
445.684	-1319.4	445.684	-1228.44	-128.011818181818	-175.538760330579
445.893	2330.08	445.893	2224.44	-250.518181818182	-198.591239669422
446.102	421.37	446.102	127.32	-330.761818181818	-221.457603305785
446.311	-4469.18	446.311	-3147.39	-329.086363636364	-248.149008264463
446.52	112.13	446.52	26.96	-311.771818181818	-251.50041322314
446.728	2958.8	446.728	2908.46	-290.361818181818	-255.410495867769
446.937	-3977.67	446.937	-2621.06	-271.743636363636	-259.489669421488
447.146	-4540.86	447.146	-3538.55	-276.026363636364	-243.309090909091
447.355	368.12	447.355	323.92	-292.595454545454	-210.440082644628
447.564	-367.1	447.564	-343.72	-165.435454545454	-177.757190082645
447.773	1527.27	447.773	1505.6	-163.202727272727	-147.579173553719
447.982	1512.94	447.982	1399.1	-172.882727272727	-118.061157024793
448.191	648.69	448.191	590.16	-72.5318181818181	-91.6575206611569
448.399	-1241.58	448.399	-1353.37	30.7972727272728	-76.0860330578511
448.608	-903.67	448.608	-980.64	30.4254545454546	-59.6176859504131
448.817	-571.9	448.817	-681.63	20.1863636363637	-55.7756198347107
449.026	1080.82	449.026	1136.96	34.3363636363637	-53.1180991735537
449.235	-1933.79	449.235	-1681.04	18.6963636363637	-47.7527272727272
449.443	1146.35	449.443	1012.04	-104.74	-50.1561983471074
449.652	-612.85	449.652	-652.96	-111.443636363636	-64.0519834710743
449.861	-1016.3	449.861	-880.29	-123.172727272727	-78.4895041322314
450.07	294.4	450.07	117.08	-133.97	-92.622561983471
450.278	1770.98	450.278	1829.18	-113.863636363636	-110.614628099174
450.487	-4411.84	450.487	-3112.57	-98.97	-124.933719008264
450.696	34.3	450.696	-3.75	-122.056363636364	-117.825289256198
450.904	-1380.84	450.904	-1328.79	-128.387272727273	-108.499504132231
451.113	-874.99	451.113	-865.95	-135.277272727273	-97.565867768595
451.322	812.53	451.322	647.5	-163.576363636364	-84.736776859504
451.53	-711.16	451.53	-622.24	-138.813636363636	-76.1388429752065
451.739	2897.36	451.739	3017	-26.5472727272726	-69.1487603305784
451.948	-1196.53	451.948	-1167	-8.85999999999991	-58.3334710743801
452.156	-47.62	452.156	164.18	-2.90272727272718	-46.3163636363635
452.365	4244.93	452.365	4378.9	7.15000000000009	-31.3202479338842
452.574	939.51	452.574	725.32	-19.2863636363635	-13.6838016528924
452.782	185.85	452.782	250.19	-22.0790909090908	90.9995867768596
452.991	-446.97	452.991	-679.58	-3.08818181818173	185.527768595041
453.199	617.97	453.199	604.49	3.80090909090918	276.281570247934
453.408	288.25	453.408	186.71	29.6800000000001	366.121404958678
453.616	-1661.41	453.616	-1535.64	30.4245454545455	453.727272727273
453.825	1203.69	453.825	1323.33	1012.70363636364	543.956363636364
454.033	1392.11	454.033	1302.85	1013.26272727273	635.437933884298
454.242	3431.88	454.242	3385.63	989.431818181818	723.923636363636
454.45	3608.01	454.45	3535.14	985.335454545455	809.735123966942
454.659	347.64	454.659	473.42	970.814545454545	891.941570247934
454.867	14894.36	454.867	3875.1	973.233636363636	963.992809917355
455.076	-1139.18	455.076	-1080.99	984.218181818182	854.858181818182
455.284	-893.43	455.284	-863.9	970.254545454545	745.621900826446
455.493	-1679.85	455.493	-1648.27	947.727272727273	639.161404958678
455.701	-1188.33	455.701	-1130.14	933.950909090909	533.022644628099
455.91	3118.54	455.91	3217.7	822.988181818182	427.950082644628
456.118	-932.34	456.118	-933.53	-187.777272727273	326.313553719008
456.326	-2134.5	456.326	-2070.16	-188.336363636364	224.795537190082
456.535	2487.77	456.535	2689.32	-181.633636363636	125.545537190082
456.743	1109.49	456.743	1188.16	-182.190909090909	32.1685950413221
456.951	-3660.23	456.951	-2313.86	-184.983636363636	-70.7374380165291
457.16	1164.78	457.16	1263.94	-144.768181818182	-153.75611570248
457.368	667.13	457.368	731.47	-132.48	-143.279090909091
457.576	-1694.18	457.576	-1738.38	-121.495454545455	-131.210991735537
457.785	2663.9	457.785	2701.61	-79.419090909091	-120.46305785124
457.993	-172.54	457.993	-83.63	-198.015454545455	-108.81826446281
458.201	-1208.81	458.201	-1552.02	-90.2172727272729	-96.5303305785126
458.41	785.91	458.41	649.55	-72.5300000000002	-92.789834710744
458.618	-1032.69	458.618	-1089.18	-55.5872727272729	-91.148099173554
458.826	-20.99	458.826	-282.28	-63.4063636363638	-88.9477685950416
459.034	-4348.35	459.034	-2965.12	-54.098181818182	-104.282148760331
459.243	-1683.94	459.243	-1523.35	-49.8163636363638	-95.6332231404961
459.451	239.1	459.451	143.7	-103.622727272727	-103.165041322314
459.659	69.12	459.659	-52.91	-114.420909090909	-119.498099173554
459.867	-575.99	459.867	-534.18	-97.2918181818184	-138.268512396694
460.075	-819.7	460.075	-884.38	-248.097272727273	-156.378925619835
460.284	-109.05	460.284	-67.24	-102.877272727273	-176.740330578513
460.492	-2421.21	460.492	-2172.55	-173.067272727273	-197.897190082645
460.7	-352.76	460.7	-370.34	-252.193636363637	-210.675950413223
460.908	-623.09	460.908	-868	-262.061818181818	-221.356033057851
461.116	-3942.85	461.116	-2545.28	-262.620909090909	-234.761239669422
461.324	-1178.09	461.324	-1392.28	-278.073636363636	-233.255123966942
461.532	-3350.99	461.532	-2418.31	-282.541818181818	-246.203388429752
461.741	-2828.76	461.741	-2053.77	-244.189090909091	-247.134545454546
461.949	-821.75	461.949	-835.23	-231.901818181818	-233.696033057851
462.157	2072.03	462.157	2119.99	-244.749090909091	-219.698925619835
462.365	-41.47	462.365	63.83	-231.53	-205.058512396694
462.573	-49.66	462.573	41.3	-245.308181818182	-187.557768595042
462.781	527.86	462.781	354.64	-183.31	-167.332066115703
462.989	-719.35	462.989	-872.09	-104.37	-150.999090909091
463.197	-1524.2	463.197	-1627.79	-108.093636363637	-135.901570247934
463.405	-3416.52	463.405	-2164.36	-101.576363636364	-121.904132231405
463.613	58.88	463.613	-3.75	-85.5654545454548	-100.121074380166
463.821	-2781.65	463.821	-2530.95	-60.0590909090911	-77.8809090909094
464.029	169.47	464.029	76.12	-64.5263636363639	-58.4504132231408
464.237	-1171.95	464.237	-1144.47	-65.8290909090912	-47.6348760330582
464.445	-733.68	464.445	-757.41	-90.777272727273	-35.6006611570251
464.653	962.03	464.653	891.21	8.08363636363611	-23.3973553719012
464.861	-174.59	464.861	-364.2	-0.666363636363889	-11.8201652892565
465.069	1484.27	465.069	1360.19	30.4254545454543	-3.03561983471108
465.276	4918.71	465.276	4780.3	14.6009090909089	6.00264462809884
465.484	-963.06	465.484	-792.22	24.282727272727	13.9238016528922
465.692	-676.34	465.692	-511.65	32.6599999999998	25.1454545454542
465.9	-961.01	465.9	-927.39	41.7836363636361	24.4347933884294
466.108	-627.19	466.108	-718.5	36.5709090909089	26.4490909090906
466.316	884.21	466.316	964.93	34.8945454545452	24.9598347107435
466.524	-705.01	466.524	-784.03	21.3036363636362	26.3309090909088
466.731	-506.36	466.731	-622.24	32.6609090909089	27.2280165289253
466.939	1973.73	466.939	1802.55	0.266363636363415	27.0588429752063
467.147	30.21	467.147	-102.06	21.4909090909089	23.5383471074377
467.355	-137.73	467.355	-243.37	14.0436363636361	19.3407438016526
467.563	1471.98	467.563	1483.07	29.682727272727	15.0078512396691
467.77	845.3	467.77	891.21	34.1509090909088	11.2334710743798
467.978	-2984.4	467.978	-2463.37	30.7990909090907	7.88214876033022
468.186	556.54	468.186	356.69	3.05818181818156	11.7239669421484
468.393	2033.12	468.393	2023.73	-9.60272727272753	13.839421487603
468.601	-291.32	468.601	-382.63	-12.767272727273	17.2750413223137
468.809	-1894.88	468.809	-2023.05	-20.2145454545457	18.9504132231401
469.017	-772.6	469.017	-851.61	-4.20363636363661	18.2393388429749
469.224	-2064.86	469.224	-1930.89	42.5263636363634	17.3252066115699
469.432	1031.66	469.432	1038.66	44.7609090909089	17.612809917355
469.64	-1341.93	469.64	-1412.76	51.8354545454543	19.4238016528922
469.847	-2157.02	469.847	-2064.01	48.111818181818	23.5872727272724
470.055	640.5	470.055	510.29	26.3290909090907	29.8325619834708
470.263	-1255.92	470.263	-1248.92	20.7436363636362	34.6054545454542
470.47	-1077.74	470.47	-1302.17	6.22181818181799	36.4334710743799
470.678	1332.72	470.678	1245.51	10.3181818181816	36.2980165289253
470.885	-111.1	470.885	-161.45	33.0309090909089	35.5024793388427
471.093	2448.86	471.093	2560.3	48.4836363636362	36.4841322314047
471.3	820.72	471.3	803.15	48.2981818181816	39.886033057851
471.508	-1464.81	471.508	-1171.1	62.6345454545453	41.5108264462807
471.716	-528.89	471.716	-566.95	43.2709090909089	50.091900826446
471.923	366.07	471.923	45.4	43.0845454545453	58.1482644628096
472.131	447.99	472.131	371.02	58.9099999999998	61.2118181818179
472.338	-1270.25	472.338	-1398.42	63.7499999999998	62.3290082644625
472.546	-709.11	472.546	-859.81	38.6163636363635	61.9736363636361
472.753	2917.84	472.753	2906.41	100.613636363636	58.6392561983469
472.961	-1376.75	472.961	-1461.91	98.9381818181817	58.3854545454543
473.168	-78.33	473.168	-302.76	66.7299999999998	57.4377685950411
473.375	-496.12	473.375	-437.92	60.7727272727271	54.1711570247931
473.583	1002.99	473.583	1261.89	44.3890909090907	50.396859504132
473.79	-197.12	473.79	-585.38	25.9563636363635	50.6846280991733
473.998	310.78	473.998	291.15	40.4790909090907	44.6761983471072
474.205	386.55	474.205	420.17	32.6599999999998	40.5125619834708
474.412	1998.31	474.412	1986.87	22.9772727272726	40.8848760330576
474.62	-846.32	474.62	-794.27	22.2327272727271	41.8156198347105
474.827	-1366.51	474.827	-1314.45	41.781818181818	45.2174380165287
475.035	1523.18	475.035	1352	34.5209090909089	51.6320661157022
475.242	-856.56	475.242	-855.71	53.1381818181817	56.2355371900824
475.449	-1327.6	475.449	-1445.52	70.8254545454544	63.7162809917353
475.657	3958.21	475.657	4024.6	71.0109090909089	71.1633884297518
475.864	3266	475.864	3309.86	81.8090909090908	78.4751239669419
476.071	237.05	476.071	-71.34	96.5172727272726	85.0759504132229
476.278	-920.05	476.278	-1144.47	91.1172727272726	91.0336363636361
476.486	-567.8	476.486	-728.74	114.948181818182	92.6754545454543
476.693	290.3	476.693	276.82	104.895454545454	91.3214049586774
476.9	396.79	476.9	330.06	102.661818181818	91.7445454545452
477.107	478.71	477.107	368.98	114.390909090909	91.7276033057848
477.315	-932.34	477.315	-1044.12	100.055454545454	88.9688429752063
477.522	99.84	477.522	-161.45	71.1981818181816	87.6657851239666
477.729	1592.81	477.729	1585.47	55.9309090909089	82.4528925619832
477.936	-586.23	477.936	-495.27	75.6654545454543	78.3400826446278
478.143	-1421.8	478.143	-1506.96	81.6227272727271	76.4613223140493
478.351	1369.58	478.351	1218.88	66.1709090909089	72.1114876033055
478.558	-1450.47	478.558	-1357.46	76.7836363636362	65.9844628099171
478.765	-707.06	478.765	-700.06	57.6063636363634	64.7657024793385
478.972	-227.84	478.972	-458.4	59.6545454545453	64.7318181818179
479.179	663.03	479.179	530.77	81.9954545454544	62.3623140495865
479.386	763.38	479.386	823.62	66.5427272727271	58.9942975206609
479.593	1138.16	479.593	909.64	32.6581818181817	58.1649586776857
479.8	869.87	479.8	819.53	57.791818181818	55.1352892561981
480.007	-1716.71	480.007	-1746.58	55.5581818181817	55.23694214876
480.215	-158.21	480.215	-313	49.6009090909089	55.1185123966939
480.422	1074.67	480.422	1159.49	44.5745454545453	51.462727272727
480.629	-2621.91	480.629	-2399.88	57.0481818181817	48.568595041322
480.836	1275.37	480.836	1091.91	43.4572727272726	50.7858677685948
481.043	3012.05	481.043	3043.62	58.7245454545453	44.8282644628096
481.25	-596.47	481.25	-761.5	58.3518181818181	39.0228925619832
481.457	-1550.82	481.457	-1627.79	41.7818181818181	33.0313223140493
481.664	-651.77	481.664	-728.74	34.7072727272726	26.9381818181816
481.871	706.04	481.871	627.02	57.0481818181817	8.81107438016502
482.078	-1155.57	482.078	-1373.85	-7.7418181818183	-10.0269421487606
482.284	-1456.62	482.284	-1482.39	-8.30090909090924	-32.0638842975209
482.491	2104.8	482.491	2132.28	-16.3063636363638	-54.2700826446284
482.698	1619.43	482.698	1782.07	-22.4500000000002	-85.5990082644631
482.905	-1096.18	482.905	-1119.9	-142.35	-113.949090909091
483.112	-2714.07	483.112	-2184.84	-163.760909090909	-145.514958677686
483.319	105.98	483.319	143.7	-183.681818181818	-167.179504132232
483.526	212.48	483.526	135.51	-185.916363636364	-187.286776859504
483.733	2426.33	483.733	2416.94	-302.836363636364	-205.887685950414
483.94	-3928.52	483.94	-2686.59	-277.143636363637	-223.100743801653
484.146	-1907.17	484.146	-1750.67	-290.176363636364	-217.752148760331
484.353	-23.04	484.353	-22.19	-246.051818181818	-210.017024793389
484.56	-520.7	484.56	-521.89	-229.480909090909	-199.776942148761
484.767	-4528.57	484.767	-3214.97	-220.916363636364	-185.847024793389
484.974	2225.63	484.974	2105.65	-211.793636363637	-148.814049586777
485.18	1578.47	485.18	1698.11	-83.5154545454548	-113.676776859504
485.387	-522.74	485.387	-478.88	-78.6745454545457	-78.8441322314053
485.594	-1116.65	485.594	-1261.21	-71.0409090909093	-54.0820661157028
485.801	1883.62	485.801	1712.44	-32.6872727272729	-30.5388429752069
486.007	392.7	486.007	282.96	104.526363636363	-9.61917355371935
486.214	-827.89	486.214	-997.02	109.366363636363	9.54024793388395
486.421	-1987.04	486.421	-1883.79	92.982727272727	14.8715702479335
486.627	-403.96	486.627	-487.08	26.3309090909089	20.3890909090906
486.834	957.94	486.834	534.86	29.4945454545452	24.7048760330575
487.041	673.27	487.041	477.52	9.19999999999977	21.9288429752063
487.247	-1182.19	487.247	-1355.41	-1.04000000000024	6.27264462809882
487.454	-1696.23	487.454	-1396.37	-24.8709090909093	-10.0266115702483
487.661	384.51	487.661	1161.54	-17.9818181818184	-23.685537190083
487.867	507.38	487.867	328.02	-23.567272727273	-25.2767768595045
488.074	-1810.92	488.074	-1758.86	-63.2236363636366	-28.0695041322318
488.281	1154.54	488.281	1157.44	-67.6918181818184	-34.9918181818185
