Independent Variable	Fit Peak 1	Fit Peak 2	Fit Peak 3	Fit Peak 4	Fit Peak 5	Fit Peak 6	Fit Peak 7	Fit Peak 8	Fit Peak 9	Fit Peak 10	Fit Peak 11	Fit Peak 12	Fit Peak 13	Fit Peak 14	Fit Peak 15	Fit Peak 16	Fit Peak 17	Cumulative Fit Peak	Independent Variable	Regular Residual E"Smoothed Y1"	Regular Residual E"Smoothed Y1"	Fitted Y	Regular Residual E"Smoothed Y1"	Regular Residual E"Smoothed Y1"	Percentiles	Reference X	Reference Line
																										mu = -0.111440	sigma = 167.090771
																			783.408	306.52433851239	306.52433851239	4730.62566148759	306.52433851239	44.8105283157037	59.8540396080313		
																			783.593	281.979760069647	281.979760069647	4766.34114902127	281.979760069647	44.8798273498323	59.8814500102789		
																			783.778	265.349863649579	265.349863649579	4805.31195453226	265.349863649579	44.9428509750335	59.9088604125266		
																			783.963	258.686590224956	258.686590224956	4847.90795522959	258.686590224956	45.1236619360861	59.9362708147742		
																			784.149	210.309669732218	210.309669732218	4894.79578481325	210.309669732218	45.1762994392514	59.9636812170219		
																			784.334	205.739241120842	205.739241120842	4945.91075887914	205.739241120842	45.2703315458493	59.9910916192695		
																			784.519	172.023813599342	172.023813599342	5001.96709549157	172.023813599342	45.291667151454	60.0185020215172		
																			784.704	161.901455427811	161.901455427811	5063.47490820854	161.901455427811	45.3286849943005	60.0459124237648		
																			784.889	142.242127659018	142.242127659018	5130.98150870461	142.242127659018	45.4963835522374	60.0733228260125		
																			785.074	113.953178411233	113.953178411233	5205.07136704328	113.953178411233	45.6415546275921	60.1007332282601		
																			785.259	48.6700117927248	48.6700117927248	5286.36544275271	48.6700117927248	45.6780368220789	60.1281436305078		
																			785.444	12.20304046823	12.20304046823	5375.52059589542	12.20304046823	45.6810785155257	60.1555540327554		
																			785.629	-54.0358925602632	-54.0358925602632	5473.22407437842	-54.0358925602632	45.7791202543873	60.1829644350031		
																			785.814	-133.451556157408	-133.451556157408	5580.19519252106	-133.451556157408	45.8415239075264	60.2103748372507		
																			785.999	-218.597812558859	-218.597812558859	5697.17781255886	-218.597812558859	45.9107246822916	60.2377852394984		
																			786.184	-268.90573236435	-268.90573236435	5824.93573236435	-268.90573236435	45.913473420627	60.265195641746		
																			786.369	-357.761472849088	-357.761472849088	5964.24601830365	-357.761472849088	45.9271969400434	60.2926060439937		
																			786.554	-438.471935227746	-438.471935227746	6115.89102613684	-438.471935227746	46.1751909896401	60.3200164462414		
																			786.739	-526.338153462901	-526.338153462901	6280.64906255378	-526.338153462901	46.2032842099695	60.347426848489		
																			786.924	-605.180939173166	-605.180939173166	6459.28366644589	-605.180939173166	46.2108148306288	60.3748372507367		
																			787.109	-663.448793247444	-663.448793247444	6652.53152052017	-663.448793247444	46.4377259407906	60.4022476529843		
																			787.294	-726.04298339659	-726.04298339659	6861.09025612387	-726.04298339659	46.4991289323807	60.429658055232		
																			787.479	-769.398935337915	-769.398935337915	7085.59893533789	-769.398935337915	46.5357295468289	60.4570684574796		
																			787.664	-747.358708517044	-747.358708517044	7326.62961760796	-747.358708517044	46.5834416762925	60.4844788597273		
																			787.849	-762.245801764366	-762.245801764366	7584.66580176437	-762.245801764366	46.5961387713872	60.5118892619749		
																			788.034	-740.338093043087	-740.338093043087	7860.08627486128	-740.338093043087	46.6543068584288	60.5392996642226		
																			788.218	-705.022782605389	-705.022782605389	8151.51550987813	-705.022782605389	46.6930532561819	60.5667100664702		
																			788.403	-635.008807499282	-635.008807499282	8462.23698931746	-635.008807499282	46.7676285162638	60.5941204687179		
																			788.588	-522.759835210076	-522.759835210076	8790.67347157373	-522.759835210076	46.7896799906578	60.6215308709655		
																			788.773	-430.244306397188	-430.244306397188	9136.60885185175	-430.244306397188	46.8006374732404	60.6489412732132		
																			788.957	-238.684520941752	-238.684520941752	9497.62906639626	-238.684520941752	46.9702043923969	60.6763516754608		
																			789.142	-143.163456472947	-143.163456472947	9877.0498201093	-143.163456472947	46.9917637483486	60.7037620777085		
																			789.327	14.3383595527848	14.3383595527848	10272.1270949926	14.3383595527848	47.0938048410676	60.7311724799561		
																			789.512	151.467195613339	151.467195613339	10681.8064407503	151.467195613339	47.1237698488912	60.7585828822038		
																			789.696	279.649646801903	279.649646801903	11102.4803531981	279.649646801903	47.1363934305082	60.7859932844514		
																			789.881	421.149320594035	421.149320594035	11537.2043157696	421.149320594035	47.1962220761743	60.8134036866991		
																			790.066	551.492596825119	551.492596825119	11981.9674031749	551.492596825119	47.3065891460673	60.8408140889468		
																			790.25	648.140212608414	648.140212608414	12432.3134237552	648.140212608414	47.5171483161652	60.8682244911944		
																			790.435	693.691450390179	693.691450390179	12890.9349132461	693.691450390179	47.5429156745561	60.8956348934421		
																			790.619	709.832153851923	709.832153851923	13350.4814825117	709.832153851923	47.6427807772296	60.9230452956897		
																			790.804	706.640440580552	706.640440580552	13813.3495594195	706.640440580552	47.7211917293062	60.9504556979374		
																			790.989	645.072397830721	645.072397830721	14274.2712385329	645.072397830721	47.8456254026241	60.977866100185		
																			791.173	629.540433085582	629.540433085582	14727.8822941871	629.540433085582	48.1836009506087	61.0052765024327		
																			791.358	602.645256705204	602.645256705204	15176.1011069311	602.645256705204	48.1836931115104	61.0326869046803		
																			791.542	506.75887122337	506.75887122337	15611.0193105948	506.75887122337	48.2981694221656	61.060097306928		
																			791.727	438.389777885459	438.389777885459	16034.2447675691	438.389777885459	48.3032686227884	61.0875077091756		
																			791.911	323.659642603598	323.659642603598	16438.1112664873	323.659642603598	48.3174992972054	61.1149181114233		
																			792.096	213.744587310066	213.744587310066	16823.944503599	213.744587310066	48.3391260948417	61.1423285136709		
																			792.28	118.556571936468	118.556571936468	17184.6234280635	118.556571936468	48.3493972088909	61.1697389159186		
																			792.465	60.0967430186574	60.0967430186574	17521.2341660722	60.0967430186574	48.530969782668	61.1971493181662		
																			792.649	-54.9664846810047	-54.9664846810047	17827.5028483173	-54.9664846810047	48.6700117927248	61.2245597204139		
																			792.833	-102.126404830778	-102.126404830778	18102.9182230126	-102.126404830778	48.7113903106144	61.2519701226615		
																			793.018	-218.605571476626	-218.605571476626	18346.5582987493	-218.605571476626	48.7787629838149	61.2793805249092		
																			793.202	-285.782301443862	-285.782301443862	18553.9286650802	-285.782301443862	48.804472701464	61.3067909271569		
																			793.386	-336.492478946049	-336.492478946049	18724.9106607643	-336.492478946049	48.8427529052162	61.3342013294045		
																			793.571	-339.460941954341	-339.460941954341	18858.9482146816	-339.460941954341	48.8861647154554	61.3616117316522		
																			793.755	-392.03366468352	-392.03366468352	18953.7836646836	-392.03366468352	48.9211786615895	61.3890221338998		
																			793.939	-362.06158380938	-362.06158380938	19009.826129264	-362.06158380938	48.9278509588145	61.4164325361475		
																			794.124	-353.768945770687	-353.768945770687	19027.0389457707	-353.768945770687	48.9930491547185	61.4438429383951		
																			794.308	-340.531073335675	-340.531073335675	19005.6092551539	-340.531073335675	49.0242619252749	61.4712533406428		
																			794.492	-314.931629152212	-314.931629152212	18946.4979927886	-314.931629152212	49.0329826700054	61.4986637428904		
																			794.676	-208.108583674359	-208.108583674359	18850.8458564016	-208.108583674359	49.1357346901667	61.5260741451381		
																			794.861	-236.91340238147	-236.91340238147	18719.3506751088	-236.91340238147	49.1466689789959	61.5534845473857		
																			795.045	-144.336010621162	-144.336010621162	18555.2796469848	-144.336010621162	49.198356397872	61.5808949496334		
																			795.229	-84.0099215952796	-84.0099215952796	18360.1599215953	-84.0099215952796	49.3211697129591	61.608305351881		
																			795.413	-33.5910946197691	-33.5910946197691	18136.4074582561	-33.5910946197691	49.3417909653467	61.6357157541287		
																			795.597	9.11388133617584	9.11388133617584	17886.6715732093	9.11388133617584	49.3420984492544	61.6631261563764		
																			795.781	77.7538438749616	77.7538438749616	17613.7934288523	77.7538438749616	49.3730401641515	61.690536558624		
																			795.966	110.100656078605	110.100656078605	17319.1202530123	110.100656078605	49.384313889037	61.7179469608717		
																			796.15	102.842242619256	102.842242619256	17008.9441210172	102.842242619256	49.4156744034854	61.7453573631193		
																			796.334	115.248692654422	115.248692654422	16684.8740346183	115.248692654422	49.4725929107834	61.772767765367		
																			796.518	113.25336911995	113.25336911995	16350.0720854256	113.25336911995	49.4938973931139	61.8001781676146		
																			796.702	49.7855448640476	49.7855448640476	16007.6690005905	49.7855448640476	49.5317158165781	61.8275885698623		
																			796.886	110.574534174113	110.574534174113	15660.7227385531	110.574534174113	49.5657698251898	61.8549989721099		
																			797.07	96.4409103075159	96.4409103075159	15312.1799987834	96.4409103075159	49.5806142130023	61.8824093743576		
																			797.254	55.7823680009751	55.7823680009751	14964.8412683627	55.7823680009751	49.6465171481818	61.9098197766052		
																			797.438	-13.2790096135868	-13.2790096135868	14621.3299187045	-13.2790096135868	49.6565157660123	61.9372301788529		
																			797.622	-39.2493851644977	-39.2493851644977	14284.0657488009	-39.2493851644977	49.6608209442638	61.9646405811005		
																			797.806	-80.9232509052963	-80.9232509052963	13955.2432509053	-80.9232509052963	49.7287663284587	61.9920509833482		
																			797.99	-97.0574815063446	-97.0574815063446	13636.8147542336	-97.0574815063446	49.7855448640476	62.0194613855958		
																			798.174	-77.8084854585468	-77.8084854585468	13330.4784854586	-77.8084854585468	49.8023002010134	62.0468717878435		
																			798.358	-56.6360200277995	-56.6360200277995	13037.6714745732	-56.6360200277995	49.809165187383	62.0742821900911		
																			798.541	-75.4679884522338	-75.4679884522338	12761.0370793613	-75.4679884522338	49.8424367630842	62.1016925923388		
																			798.725	-35.9330574801133	-35.9330574801133	12498.4603302074	-35.9330574801133	49.8431114427804	62.1291029945864		
																			798.909	-14.1559071422671	-14.1559071422671	12252.1513616877	-14.1559071422671	49.9156047250654	62.1565133968341		
																			799.093	-18.5536817458633	-18.5536817458633	12022.5218635641	-18.5536817458633	50.0260541878241	62.1839237990818		
																			799.277	19.2088869028084	19.2088869028084	11809.7511130972	19.2088869028084	50.1073301545257	62.2113342013294		
																			799.461	77.7605013078428	77.7605013078428	11613.7994986921	77.7605013078428	50.1110664598618	62.2387446035771		
																			799.644	97.3887087527837	97.3887087527837	11435.3603821563	97.3887087527837	50.1619694646564	62.2661550058247		
																			799.828	113.227049679495	113.227049679495	11272.068404866	113.227049679495	50.2966566195298	62.2935654080724		
																			800.012	139.166627481463	139.166627481463	11124.3679179731	139.166627481463	50.3036654671739	62.32097581032		
																			800.196	166.982847760053	166.982847760053	10991.546243149	166.982847760053	50.4370172534851	62.3483862125677		
																			800.379	155.377168494131	155.377168494131	10873.3846496877	155.377168494131	50.5411136025068	62.3757966148153		
																			800.563	186.615019021352	186.615019021352	10767.6749809786	186.615019021352	50.8350297258294	62.403207017063		
																			800.747	195.656882734998	195.656882734998	10674.1076627195	195.656882734998	50.8869530244535	62.4306174193106		
																			800.93	185.73295784113	185.73295784113	10592.0588603407	185.73295784113	50.8980533496465	62.4580278215583		
																			801.114	178.732535716263	178.732535716263	10519.5611006473	178.732535716263	50.9486683546543	62.4854382238059		
																			801.298	191.650779942516	191.650779942516	10456.0028564211	191.650779942516	51.126678563669	62.5128486260536		
																			801.481	160.498579950305	160.498579950305	10400.5823291406	160.498579950305	51.1921866637006	62.5402590283012		
																			801.665	158.996182395291	158.996182395291	10351.6301812411	158.996182395291	51.2050045691321	62.5676694305489		
																			801.848	138.298003867414	138.298003867414	10308.6556324962	138.298003867414	51.2102591151925	62.5950798327965		
																			802.032	108.237599486543	108.237599486543	10270.2014914225	108.237599486543	51.2166380859667	62.6224902350442		
																			802.216	75.650313505379	75.650313505379	10235.5787774037	75.650313505379	51.2297544325993	62.6499006372919		
																			802.399	52.6018001036136	52.6018001036136	10204.0763817146	52.6018001036136	51.2353015443939	62.6773110395395		
																			802.583	45.2703315458493	45.2703315458493	10174.5451229996	45.2703315458493	51.3719643246046	62.7047214417872		
																			802.766	11.7972503927886	11.7972503927886	10146.5791132436	11.7972503927886	51.4612681994954	62.7321318440348		
																			802.95	-32.1465703492868	-32.1465703492868	10119.2165703493	-32.1465703492868	51.5533758410384	62.7595422462825		
																			803.133	-54.820892765536	-54.820892765536	10092.1808927656	-54.820892765536	51.7081256942364	62.7869526485301		
																			803.317	-101.231470802537	-101.231470802537	10064.676925348	-101.231470802537	51.758104403234	62.8143630507778		
																			803.5	-120.429459627339	-120.429459627339	10036.5849141728	-120.429459627339	51.7937484667123	62.8417734530254		
																			803.683	-125.703394593613	-125.703394593613	10007.4152127754	-125.703394593613	51.8623346927445	62.8691838552731		
																			803.867	-94.8308284347295	-94.8308284347295	9976.72810116202	-94.8308284347295	51.8991785963528	62.8965942575207		
																			804.05	-110.794042736292	-110.794042736292	9944.65677000901	-110.794042736292	51.9444443999713	62.9240046597684		
																			804.233	-99.3842482230393	-99.3842482230393	9910.90424822305	-99.3842482230393	51.9486329540716	62.951415062016		
																			804.417	-96.4454209485266	-96.4454209485266	9875.19814822126	-96.4454209485266	52.0926184481793	62.9788254642637		
																			804.6	-147.963298501272	-147.963298501272	9837.90875304673	-147.963298501272	52.1110866090439	63.0062358665113		
																			804.783	-153.803111305082	-153.803111305082	9798.87947494143	-153.803111305082	52.1804237211909	63.033646268759		
																			804.967	-167.621800510213	-167.621800510213	9757.96089141931	-167.621800510213	52.1898037775825	63.0610566710066		
																			805.15	-155.90833763429	-155.90833763429	9715.71470127064	-155.90833763429	52.2506599225308	63.0884670732543		
																			805.333	-153.597277532186	-153.597277532186	9672.07273207766	-153.597277532186	52.2981162192548	63.115877475502		
																			805.517	-156.336026919424	-156.336026919424	9626.96420873761	-156.336026919424	52.3167662460462	63.1432878777496		
																			805.7	-158.485262614413	-158.485262614413	9581.07980806897	-158.485262614413	52.5249998881047	63.1706982799973		
																			805.883	-197.069170038711	-197.069170038711	9534.39371549326	-197.069170038711	52.5313213396657	63.1981086822449		
																			806.066	-175.501863579324	-175.501863579324	9487.13368176112	-175.501863579324	52.5772000819691	63.2255190844926		
																			806.249	-192.692388721975	-192.692388721975	9439.5342069038	-192.692388721975	52.5948225179382	63.2529294867402		
																			806.432	-223.185693706764	-223.185693706764	9391.83205734312	-223.185693706764	52.6018001036136	63.2803398889879		
																			806.616	-161.207536591042	-161.207536591042	9344.00299113649	-161.207536591042	52.6090592010891	63.3077502912355		
																			806.799	-119.028157636494	-119.028157636494	9296.79724854559	-119.028157636494	52.6242942765675	63.3351606934832		
																			806.982	-69.2401464192662	-69.2401464192662	9250.17469187381	-69.2401464192662	52.6268305716358	63.3625710957308		
																			807.165	-41.0975189163582	-41.0975189163582	9204.34388255273	-41.0975189163582	52.7066952291178	63.3899814979785		
																			807.348	-16.5463600495714	-16.5463600495714	9159.49908732232	-16.5463600495714	52.7433696176643	63.4173919002261		
																			807.531	19.3145057202782	19.3145057202782	9115.81822155244	19.3145057202782	52.9569092657621	63.4448023024738		
																			807.714	20.897884475562	20.897884475562	9073.46120643353	20.897884475562	53.0208152844776	63.4722127047214		
																			807.897	74.2639992090699	74.2639992090699	9032.56872806361	74.2639992090699	53.0617486351491	63.4996231069691		
																			808.08	92.7195270599332	92.7195270599332	8993.26138203095	92.7195270599332	53.1672308655529	63.5270335092167		
																			808.263	136.112635005353	136.112635005353	8955.63918317646	136.112635005353	53.2134953751597	63.5544439114644		
																			808.446	198.408583178156	198.408583178156	8919.78141682185	198.408583178156	53.2191405209069	63.5818543137121		
																			808.629	191.297740578069	191.297740578069	8885.74680487647	191.297740578069	53.4650500564494	63.6092647159597		
																			808.812	169.292294011568	169.292294011568	8853.57406962478	169.292294011568	53.5031419421721	63.6366751182074		
																			808.995	189.903259749699	189.903259749699	8823.28219479578	189.903259749699	53.521513575688	63.664085520455		
																			809.178	188.711612118466	188.711612118466	8794.87202424517	188.711612118466	53.5354355444551	63.6914959227027		
																			809.361	183.047607313696	183.047607313696	8768.32693814083	183.047607313696	53.5812776677476	63.7189063249503		
																			809.544	170.524848477362	170.524848477362	8743.61424243172	170.524848477362	53.5887433727899	63.746316727198		
																			809.726	179.368341201625	179.368341201625	8720.80711334384	179.368341201625	53.5963428983905	63.7737271294456		
																			809.909	117.358944441279	117.358944441279	8699.59469192233	117.358944441279	53.6336611791853	63.8011375316933		
																			810.092	102.47588471559	102.47588471559	8680.03502437533	102.47588471559	53.7471565869857	63.8285479339409		
																			810.275	101.661290210352	101.661290210352	8662.04598251694	101.661290210352	53.8075421708394	63.8559583361886		
																			810.458	92.8502680185484	92.8502680185484	8645.53700470874	92.8502680185484	53.8474350100413	63.8833687384362		
																			810.64	84.4393303598044	84.4393303598044	8630.48976054927	84.4393303598044	53.8598484298076	63.9107791406839		
																			810.823	62.9178977009433	62.9178977009433	8616.63664775363	62.9178977009433	53.8615700566588	63.9381895429315		
																			811.006	16.0197835418512	16.0197835418512	8603.95748918543	16.0197835418512	53.8919316816578	63.9655999451792		
																			811.189	20.1866920826433	20.1866920826433	8592.34330791735	20.1866920826433	54.0140818544745	63.9930103474268		
																			811.371	-1.23258494003676	-1.23258494003676	8581.73985766731	-1.23258494003676	54.0214913956598	64.0204207496745		
																			811.554	10.2616194281727	10.2616194281727	8571.92110784455	10.2616194281727	54.100264316226	64.0478311519222		
																			811.737	-6.90718742349418	-6.90718742349418	8562.83900560532	-6.90718742349418	54.1229456131953	64.0752415541698		
																			811.919	29.0547981682757	29.0547981682757	8554.43156546809	29.0547981682757	54.2192784239815	64.1026519564175		
																			812.102	-17.9396163719357	-17.9396163719357	8546.50325273557	-17.9396163719357	54.2220226502686	64.1300623586651		
																			812.285	-50.2802298810275	-50.2802298810275	8539.00204806282	-50.2802298810275	54.2588061421989	64.1574727609128		
																			812.467	-58.6018750967924	-58.6018750967924	8531.87096600588	-58.6018750967924	54.2865510278577	64.1848831631604		
																			812.65	-73.8278998690075	-73.8278998690075	8524.94153623266	-73.8278998690075	54.3006089642811	64.2122935654081		
																			812.832	-60.9480095379695	-60.9480095379695	8518.20528226524	-60.9480095379695	54.316156181525	64.2397039676557		
																			813.015	-65.6089240254951	-65.6089240254951	8511.50892402549	-65.6089240254951	54.3696377374981	64.2671143699034		
																			813.197	-125.604503252311	-125.604503252311	8504.85268507047	-125.604503252311	54.3858531614044	64.294524772151		
																			813.38	-109.167194785638	-109.167194785638	8498.09628569472	-109.167194785638	54.4285099566853	64.3219351743987		
																			813.562	-106.603977514518	-106.603977514518	8491.25125024178	-106.603977514518	54.5384040085337	64.3493455766463		
																			813.745	-96.0023657619313	-96.0023657619313	8484.18691121647	-96.0023657619313	54.5603988460432	64.376755978894		
																			813.927	-85.2078531792213	-85.2078531792213	8476.93058045196	-85.2078531792213	54.5666641555508	64.4041663811417		
																			814.11	-52.8732229064626	-52.8732229064626	8469.35776836101	-52.8732229064626	54.6274701537595	64.4315767833893		
																			814.292	-63.2729681398487	-63.2729681398487	8461.51205904894	-63.2729681398487	54.6334075374359	64.458987185637		
																			814.475	-53.7309702210187	-53.7309702210187	8453.27278840287	-53.7309702210187	54.7377337247672	64.4863975878846		
																			814.657	-56.5159510998637	-56.5159510998637	8444.70049655441	-56.5159510998637	54.7386845978644	64.5138079901323		
																			814.839	-49.0306748986768	-49.0306748986768	8435.72612944411	-49.0306748986768	54.9682629221857	64.5412183923799		
																			815.022	-83.5185840633931	-83.5185840633931	8426.27585679066	-83.5185840633931	55.001486488237	64.5686287946276		
																			815.204	-65.3010417353071	-65.3010417353071	8416.43558718984	-65.3010417353071	55.1801302548033	64.5960391968752		
																			815.386	-73.8100241848733	-73.8100241848733	8406.14093327576	-73.8100241848733	55.2058646887017	64.6234495991229		
																			815.569	-93.3369410856685	-93.3369410856685	8395.32057744931	-93.3369410856685	55.2262211990194	64.6508600013705		
																			815.751	-110.959107857198	-110.959107857198	8384.08456240267	-110.959107857198	55.2469035484394	64.6782704036182		
																			815.933	-134.245651050413	-134.245651050413	8372.36928741403	-134.245651050413	55.2863345433143	64.7056808058658		
																			816.116	-117.511842364736	-117.511842364736	8360.10275145567	-117.511842364736	55.3162071062042	64.7330912081135		
																			816.298	-61.8191473463667	-61.8191473463667	8347.41732916453	-61.8191473463667	55.3854233739027	64.7605016103611		
																			816.48	-76.0169365025358	-76.0169365025358	8334.24693650253	-76.0169365025358	55.4123056099613	64.7879120126088		
																			816.662	-69.623776893859	-69.623776893859	8320.59286780293	-69.623776893859	55.5507928321874	64.8153224148564		
																			816.844	-75.2229448784492	-75.2229448784492	8306.45749033301	-75.2229448784492	55.5842641074829	64.8427328171041		
																			817.027	9.10290005122079	9.10290005122079	8291.76255449423	9.10290005122079	55.6721612866861	64.8701432193517		
																			817.209	33.1307688161323	33.1307688161323	8276.67286754749	33.1307688161323	55.6736155034741	64.8975536215994		
																			817.391	48.3174992972054	48.3174992972054	8261.11431888459	48.3174992972054	55.6743922864646	64.9249640238471		
																			817.573	71.6003667214245	71.6003667214245	8245.0923605513	71.6003667214245	55.7823680009751	64.9523744260947		
																			817.755	103.721030838788	103.721030838788	8228.61169643392	103.721030838788	55.865929837339	64.9797848283424		
																			817.937	99.4271036532591	99.4271036532591	8211.68107816493	99.4271036532591	55.8820025112218	65.00719523059		
																			818.119	85.5249809300876	85.5249809300876	8194.30592816083	85.5249809300876	55.8991680783656	65.0346056328377		
																			818.301	50.8350297258294	50.8350297258294	8176.49315209237	50.8350297258294	55.909233368453	65.0620160350853		
																			818.483	79.3183001120924	79.3183001120924	8158.24988170608	79.3183001120924	56.029946796581	65.089426437333		
																			818.665	96.867467216216	96.867467216216	8139.5834418747	96.867467216216	56.1275087082292	65.1168368395806		
																			818.847	88.766856540984	88.766856540984	8120.50132527719	88.766856540984	56.1581020068211	65.1442472418283		
																			819.029	67.2979179917311	67.2979179917311	8101.01117291738	67.2979179917311	56.216015295824	65.1716576440759		
																			819.211	72.2928775490145	72.2928775490145	8081.12075881464	72.2928775490145	56.298355830131	65.1990680463236		
																			819.393	54.2220226502686	54.2220226502686	8060.83797734972	54.2220226502686	56.4118634714032	65.2264784485712		
																			819.575	55.8991680783656	55.8991680783656	8040.17083192164	55.8991680783656	56.4832222992573	65.2538888508189		
																			819.757	45.291667151454	45.291667151454	8019.12742375763	45.291667151454	56.7343930543491	65.2812992530665		
																			819.939	52.1804237211909	52.1804237211909	7997.71593991517	52.1804237211909	56.7480743808812	65.3087096553142		
																			820.121	46.2108148306288	46.2108148306288	7975.94463971484	46.2108148306288	56.7527346218296	65.3361200575618		
																			820.303	55.6736155034741	55.6736155034741	7953.82183904199	55.6736155034741	56.7714440060256	65.3635304598095		
																			820.485	7.94956239683961	7.94956239683961	7931.35589214861	7.94956239683961	56.7783636096297	65.3909408620572		
																			820.666	-21.1331670927175	-21.1331670927175	7908.6813489109	-21.1331670927175	56.7853788320502	65.4183512643048		
																			820.848	-19.9768984226394	-19.9768984226394	7885.55598933175	-19.9768984226394	56.8033596848691	65.4457616665525		
																			821.03	-9.37978138736798	-9.37978138736798	7862.1125086601	-9.37978138736798	56.9075756536098	65.4731720688001		
																			821.212	-25.840089151272	-25.840089151272	7838.35918006035	-25.840089151272	56.9480905492221	65.5005824710478		
																			821.394	-7.92873137009155	-7.92873137009155	7814.30418591555	-7.92873137009155	57.0367297922269	65.5279928732954		
																			821.575	-23.7428846728872	-23.7428846728872	7790.09015740014	-23.7428846728872	57.0744400850483	65.5554032755431		
																			821.757	-27.036496386223	-27.036496386223	7765.45740547715	-27.036496386223	57.1865771029725	65.5828136777907		
																			821.939	-36.0093556308275	-36.0093556308275	7740.54662835812	-36.0093556308275	57.3242119978822	65.6102240800384		
																			822.121	-19.3925974869635	-19.3925974869635	7715.3653247597	-19.3925974869635	57.3993402216245	65.637634482286		
																			822.302	-51.0594363553828	-51.0594363553828	7690.06125453719	-51.0594363553828	57.4106717009424	65.6650448845337		
																			822.484	-29.6417515502835	-29.6417515502835	7664.36175155029	-29.6417515502835	57.424261986802	65.6924552867813		
																			822.666	-23.6134723863215	-23.6134723863215	7638.4125632954	-23.6134723863215	57.5068305043284	65.719865689029		
																			822.847	-6.31550030565995	-6.31550030565995	7612.36459121476	-6.31550030565995	57.5804885475161	65.7472760912766		
																			823.029	-19.3568773941079	-19.3568773941079	7585.93596830321	-19.3568773941079	57.6735770240902	65.7746864935243		
																			823.21	2.87369295529788	2.87369295529788	7559.42267068106	2.87369295529788	57.7382228110409	65.8020968957719		
																			823.392	-3.75240669930645	-3.75240669930645	7532.53695215386	-3.75240669930645	57.7394664746718	65.8295072980196		
																			823.573	17.6200278370234	17.6200278370234	7505.57906307207	17.6200278370234	57.8617710961553	65.8569177002672		
																			823.755	29.4907798051427	29.4907798051427	7478.25558383122	29.4907798051427	57.8868777759627	65.8843281025149		
																			823.937	-1.06076706456952	-1.06076706456952	7450.71894888276	-1.06076706456952	57.9202703046221	65.9117385047626		
																			824.118	-20.0122716848127	-20.0122716848127	7423.12590804841	-20.0122716848127	57.9221730162975	65.9391489070102		
																			824.3	20.7850665471196	20.7850665471196	7395.17493345286	20.7850665471196	58.0828437547391	65.9665593092579		
																			824.481	43.5710748134588	43.5710748134588	7367.1761979138	43.5710748134588	58.208769118768	65.9939697115055		
																			824.662	53.521513575688	53.521513575688	7338.97939551521	53.521513575688	58.3118300010511	66.0213801137532		
																			824.844	38.319517933036	38.319517933036	7310.42957297606	38.319517933036	58.3502912476636	66.0487905160008		
																			825.025	45.1236619360861	45.1236619360861	7281.8427017003	45.1236619360861	58.4249266477455	66.0762009182485		
																			825.207	32.7295694134082	32.7295694134082	7252.90497604112	32.7295694134082	58.4324501325663	66.1036113204961		
																			825.388	36.3773201203294	36.3773201203294	7223.9363162433	36.3773201203294	58.4700718777556	66.1310217227438		
																			825.569	34.0690065347444	34.0690065347444	7194.78008437436	34.0690065347444	58.6362277795852	66.1584321249914		
																			825.751	28.1990794221638	28.1990794221638	7165.27546603239	28.1990794221638	58.6920951720797	66.1858425272391		
																			825.932	65.5450982817565	65.5450982817565	7135.7485380819	65.5450982817565	58.9304115060399	66.2132529294867		
																			826.113	80.5467291875102	80.5467291875102	7106.03963444886	80.5467291875102	59.1494856596341	66.2406633317344		
																			826.295	34.2684162111254	34.2684162111254	7075.98522015251	34.2684162111254	59.2329191649796	66.2680737339821		
																			826.476	18.1630225364206	18.1630225364206	7045.91788655448	18.1630225364206	59.2394404098973	66.2954841362297		
																			826.657	-3.35195528902113	-3.35195528902113	7015.67559165265	-3.35195528902113	59.390169987375	66.3228945384774		
																			826.839	18.666316748102	18.666316748102	6985.09277416098	18.666316748102	59.4042651024542	66.350304940725		
																			827.02	-36.5776584773557	-36.5776584773557	6954.50765847736	-36.5776584773557	59.4187169090405	66.3777153429727		
																			827.201	-59.2616986738722	-59.2616986738722	6923.75897140114	-59.2616986738722	59.4949910377231	66.4051257452203		
																			827.382	-78.9934767494997	-78.9934767494997	6892.84984038586	-78.9934767494997	59.5882029876543	66.432536147468		
																			827.563	-98.9424905352644	-98.9424905352644	6861.785217808	-98.9424905352644	59.6358428504482	66.4599465497156		
																			827.744	-96.2134243038745	-96.2134243038745	6830.57069703115	-96.2134243038745	59.6718744605168	66.4873569519633		
																			827.926	-105.082561518691	-105.082561518691	6799.03892515505	-105.082561518691	59.6962305447537	66.5147673542109		
																			828.107	-124.414364262382	-124.414364262382	6767.54345517148	-124.414364262382	59.7733959320301	66.5421777564586		
																			828.288	-119.787398759654	-119.787398759654	6735.91921694148	-119.787398759654	59.7875393364538	66.5695881587062		
																			828.469	-135.33207715473	-135.33207715473	6704.17480442746	-135.33207715473	59.8180661957413	66.5969985609539		
																			828.65	-106.828731258982	-106.828731258982	6672.3196403499	-106.828731258982	59.8281266883132	66.6244089632015		
																			828.831	-140.222176743249	-140.222176743249	6640.36399492508	-140.222176743249	59.9355711096358	66.6518193654492		
																			829.012	-119.906270095657	-119.906270095657	6608.31899736838	-119.906270095657	59.9760601693057	66.6792297676969		
